"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model","no_pca"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_1","0.9557132670544694","1","all","TabPFN-v2 🤯","2026-04-23T07:33:04.000Z","REG_TEXT_FOOD_BEER_RATINGS","38","tf-idf","false"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_1","0.9351507135568676","1","all","TabM Ⓜ️","2026-04-23T07:33:02.000Z","REG_TEXT_FOOD_BEER_RATINGS","25","tf-idf","false"
"cat_REG_TEXT_FOOD_BEER_RATINGS_1","0.9469461847264304","1","all","CatBoost 😸","2026-04-23T07:32:40.000Z","REG_TEXT_FOOD_BEER_RATINGS","24","tf-idf","false"
"light_REG_TEXT_FOOD_BEER_RATINGS_1","0.9419055110388702","1","all","LightGBM 💡","2026-04-23T07:32:39.000Z","REG_TEXT_FOOD_BEER_RATINGS","20","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_BEER_RATINGS_0","0.9223099075675564","0","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:32:29.000Z","REG_TEXT_FOOD_BEER_RATINGS","29","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_BEER_RATINGS_0","0.9133472362569718","0","all","TabPFN-v2 🤯","2026-04-23T07:32:25.000Z","REG_TEXT_FOOD_BEER_RATINGS","34","tf-idf","false"
"tabm_REG_TEXT_FOOD_BEER_RATINGS_0","0.9055416814790463","0","all","TabM Ⓜ️","2026-04-23T07:32:11.000Z","REG_TEXT_FOOD_BEER_RATINGS","22","tf-idf","false"
"cat_REG_TEXT_FOOD_BEER_RATINGS_0","0.9034219530717456","0","all","CatBoost 😸","2026-04-23T07:31:57.000Z","REG_TEXT_FOOD_BEER_RATINGS","22","tf-idf","false"
"light_REG_TEXT_FOOD_BEER_RATINGS_0","0.9018237304532386","0","all","LightGBM 💡","2026-04-23T07:31:48.000Z","REG_TEXT_FOOD_BEER_RATINGS","19","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_4","0.34885364923348783","4","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:31:39.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","54","tf-idf","false"
"tabm_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_4","0.0578670746211285","4","all","TabM Ⓜ️","2026-04-23T07:31:14.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","36","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_4","0.11738652295475438","4","all","TabPFN-v2 🤯","2026-04-23T07:31:14.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","68","tf-idf","false"
"cat_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_4","0.0906572626916916","4","all","CatBoost 😸","2026-04-23T07:30:08.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","63","tf-idf","false"
"light_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_4","-0.1587485732192071","4","all","LightGBM 💡","2026-04-23T07:29:50.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","79","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_3","0.305139135967597","3","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:29:40.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","112","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_3","0.09686941354611822","3","all","TabPFN-v2 🤯","2026-04-23T07:29:22.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","138","tf-idf","false"
"tabm_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_3","0.17243886302860745","3","all","TabM Ⓜ️","2026-04-23T07:29:19.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","43","tf-idf","false"
"cat_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_3","0.24739704767270243","3","all","CatBoost 😸","2026-04-23T07:28:24.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","69","tf-idf","false"
"light_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_3","0.3834718858259346","3","all","LightGBM 💡","2026-04-23T07:27:35.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","101","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_2","0.07848270437798677","2","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:27:31.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","132","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_2","0.03024350851683577","2","all","TabPFN-v2 🤯","2026-04-23T07:27:06.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","128","tf-idf","false"
"tabm_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_2","0.03877950994504842","2","all","TabM Ⓜ️","2026-04-23T07:26:33.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","53","tf-idf","false"
"cat_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_2","0.06694925678789487","2","all","CatBoost 😸","2026-04-23T07:26:22.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","65","tf-idf","false"
"light_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_2","-0.04901820906722221","2","all","LightGBM 💡","2026-04-23T07:25:28.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","60","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_1","0.5019872403999865","1","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:21:49.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","211","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_1","0.15638241141005715","1","all","TabPFN-v2 🤯","2026-04-23T07:21:36.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","324","tf-idf","false"
"tabm_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_1","0.2220218343456002","1","all","TabM Ⓜ️","2026-04-23T07:20:17.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","85","tf-idf","false"
"cat_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_1","0.1640426750475127","1","all","CatBoost 😸","2026-04-23T07:18:51.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","158","tf-idf","false"
"light_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_1","0.12245623620029134","1","all","LightGBM 💡","2026-04-23T07:15:21.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","656","tf-idf","false"
"tabpfnv2p5_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_0","0.39008026032934495","0","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:15:07.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","216","tf-idf","false"
"tabpfnv2_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_0","0.02804886137324214","0","all","TabPFN-v2 🤯","2026-04-23T07:14:14.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","356","tf-idf","false"
"tabm_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_0","0.5884333299150779","0","all","TabM Ⓜ️","2026-04-23T07:14:00.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","75","tf-idf","false"
"cat_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_0","0.4686093757669554","0","all","CatBoost 😸","2026-04-23T07:11:51.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","122","tf-idf","false"
"light_REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES_0","0.4464409977227254","0","all","LightGBM 💡","2026-04-23T07:10:03.000Z","REG_TEXT_FOOD_ALCOHOL_WIKILIQ_PRICES","243","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_4","0.9965778290462612","4","all","TabPFN-v2p5 🇩🇪","2026-04-23T07:06:15.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","522","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_4","0.9970546895017686","4","all","TabPFN-v2 🤯","2026-04-23T07:06:13.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","1326","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_4","0.8927079406533502","4","all","TabM Ⓜ️","2026-04-23T07:00:58.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","309","tf-idf","false"
"cat_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_4","0.9836375398984976","4","all","CatBoost 😸","2026-04-23T06:55:11.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","657","tf-idf","false"
"light_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_4","0.3165382040889816","4","all","LightGBM 💡","2026-04-23T06:53:09.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","1007","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_3","0.9836692431372412","3","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:52:17.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","512","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_3","0.9206724299800172","3","all","TabPFN-v2 🤯","2026-04-23T06:48:35.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","1388","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_3","0.9732724055100204","3","all","TabM Ⓜ️","2026-04-23T06:42:14.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","369","tf-idf","false"
"cat_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_3","0.983272188690826","3","all","CatBoost 😸","2026-04-23T06:41:40.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","629","tf-idf","false"
"light_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_3","0.9786913762614274","3","all","LightGBM 💡","2026-04-23T06:37:42.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","919","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_2","0.9712216383176796","2","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:31:45.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","624","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_2","0.9782371963512884","2","all","TabPFN-v2 🤯","2026-04-23T06:30:01.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","1504","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_2","0.2204883884377966","2","all","TabM Ⓜ️","2026-04-23T06:26:53.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","285","tf-idf","false"
"cat_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_2","-0.66773460974812","2","all","CatBoost 😸","2026-04-23T06:23:26.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","388","tf-idf","false"
"light_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_2","0.7233010324311023","2","all","LightGBM 💡","2026-04-23T06:22:12.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","923","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_1","0.9216544249399108","1","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:20:49.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","360","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_1","0.937219207129724","1","all","TabPFN-v2 🤯","2026-04-23T06:20:37.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","1256","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_1","0.790229703644512","1","all","TabM Ⓜ️","2026-04-23T06:20:04.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","122","tf-idf","false"
"cat_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_1","0.3773702304115282","1","all","CatBoost 😸","2026-04-23T06:16:46.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","235","tf-idf","false"
"light_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_1","0.6030064756427729","1","all","LightGBM 💡","2026-04-23T06:15:35.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","263","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_0","0.930134754466428","0","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:14:18.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","370","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_0","0.904443304495783","0","all","TabPFN-v2 🤯","2026-04-23T06:13:30.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","584","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_0","0.8936519849775386","0","all","TabM Ⓜ️","2026-04-23T06:13:28.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","119","tf-idf","false"
"cat_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_0","0.8458840858817354","0","all","CatBoost 😸","2026-04-23T06:13:20.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","197","tf-idf","false"
"light_REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO_0","0.8554087731939224","0","all","LightGBM 💡","2026-04-23T06:13:09.000Z","REG_TEXT_CONSUMER_CAR_PRICE_CARDEKHO","64","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_4","0.340074360370636","4","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:12:58.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","25","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_4","0.7659860849380493","4","all","TabPFN-v2 🤯","2026-04-23T06:12:56.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","30","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_4","0.4441998600959778","4","all","TabM Ⓜ️","2026-04-23T06:12:53.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","22","tf-idf","false"
"cat_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_4","0.6377850136473426","4","all","CatBoost 😸","2026-04-23T06:12:46.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","19","tf-idf","false"
"light_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_4","0.5914347815631005","4","all","LightGBM 💡","2026-04-23T06:12:37.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","17","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_3","0.7300714254379272","3","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:12:26.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","24","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_3","0.6968269348144531","3","all","TabPFN-v2 🤯","2026-04-23T06:12:24.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","29","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_3","0.5990839600563049","3","all","TabM Ⓜ️","2026-04-23T06:12:19.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","24","tf-idf","false"
"cat_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_3","0.65222472461549","3","all","CatBoost 😸","2026-04-23T06:12:10.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","22","tf-idf","false"
"light_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_3","0.6593465510446797","3","all","LightGBM 💡","2026-04-23T06:12:04.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","15","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_2","0.6773382425308228","2","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:11:52.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","24","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_2","0.5198760032653809","2","all","TabPFN-v2 🤯","2026-04-23T06:11:47.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","30","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_2","0.5106240510940552","2","all","TabM Ⓜ️","2026-04-23T06:11:42.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","23","tf-idf","false"
"cat_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_2","0.3412437520903874","2","all","CatBoost 😸","2026-04-23T06:11:36.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","20","tf-idf","false"
"light_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_2","0.47366927551711513","2","all","LightGBM 💡","2026-04-23T06:11:21.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","15","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_1","0.695010781288147","1","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:11:20.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","24","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_1","0.6196229457855225","1","all","TabPFN-v2 🤯","2026-04-23T06:11:19.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","28","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_1","0.5214079022407532","1","all","TabM Ⓜ️","2026-04-23T06:11:14.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","19","tf-idf","false"
"cat_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_1","0.6113207466876355","1","all","CatBoost 😸","2026-04-23T06:10:59.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","18","tf-idf","false"
"light_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_1","0.5758477823828418","1","all","LightGBM 💡","2026-04-23T06:10:58.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","15","tf-idf","false"
"tabpfnv2_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_0","0.5821576118469238","0","all","TabPFN-v2 🤯","2026-04-23T06:10:42.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","30","tf-idf","false"
"tabpfnv2p5_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_0","0.6513351202011108","0","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:10:42.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","27","tf-idf","false"
"tabm_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_0","0.4613390564918518","0","all","TabM Ⓜ️","2026-04-23T06:10:32.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","22","tf-idf","false"
"cat_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_0","0.6116141721004413","0","all","CatBoost 😸","2026-04-23T06:10:25.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","25","tf-idf","false"
"light_REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE_0","0.5513822877175749","0","all","LightGBM 💡","2026-04-23T06:10:19.000Z","REG_TEXT_CONSUMER_BIKE_PRICE_BIKEWALE","15","tf-idf","false"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_4","0.789713575750173","4","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:10:04.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","32","tf-idf","false"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_4","0.7880156684343588","4","all","TabPFN-v2 🤯","2026-04-23T06:09:54.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","32","tf-idf","false"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_4","0.7862384390281243","4","all","TabM Ⓜ️","2026-04-23T06:09:53.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","29","tf-idf","false"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_4","0.7723105512600223","4","all","CatBoost 😸","2026-04-23T06:09:47.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","26","tf-idf","false"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_4","0.7653759885306308","4","all","LightGBM 💡","2026-04-23T06:09:37.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","24","tf-idf","false"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_3","0.7951218391802293","3","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:09:16.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","31","tf-idf","false"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_3","0.7895014007072726","3","all","TabPFN-v2 🤯","2026-04-23T06:09:15.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","32","tf-idf","false"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_3","0.7849929638267297","3","all","TabM Ⓜ️","2026-04-23T06:09:15.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","30","tf-idf","false"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_3","0.7670006976319588","3","all","CatBoost 😸","2026-04-23T06:09:03.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","27","tf-idf","false"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_3","0.7624266536090187","3","all","LightGBM 💡","2026-04-23T06:08:47.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","24","tf-idf","false"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_2","0.8064479098855809","2","all","TabPFN-v2 🤯","2026-04-23T06:08:37.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","32","tf-idf","false"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_2","0.8079766430876395","2","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:08:37.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","31","tf-idf","false"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_2","0.8041036890975046","2","all","TabM Ⓜ️","2026-04-23T06:08:30.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","28","tf-idf","false"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_2","0.7825874781958576","2","all","CatBoost 😸","2026-04-23T06:08:15.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","28","tf-idf","false"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_2","0.7614743017103954","2","all","LightGBM 💡","2026-04-23T06:08:10.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","24","tf-idf","false"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_1","0.7990888147089679","1","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:07:59.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","31","tf-idf","false"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_1","0.7978522222606557","1","all","TabPFN-v2 🤯","2026-04-23T06:07:53.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","32","tf-idf","false"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_1","0.7941814378699056","1","all","TabM Ⓜ️","2026-04-23T06:07:43.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","29","tf-idf","false"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_1","0.786832346471408","1","all","CatBoost 😸","2026-04-23T06:07:38.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","26","tf-idf","false"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_1","0.7689614546301097","1","all","LightGBM 💡","2026-04-23T06:07:26.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","24","tf-idf","false"
"tabpfnv2p5_MUL_TEXT_FOOD_YELP_REVIEWS_0","0.8030991284871197","0","all","TabPFN-v2p5 🇩🇪","2026-04-23T06:07:22.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","30","tf-idf","false"
"tabpfnv2_MUL_TEXT_FOOD_YELP_REVIEWS_0","0.8008947304182705","0","all","TabPFN-v2 🤯","2026-04-23T06:07:06.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","31","tf-idf","false"
"tabm_MUL_TEXT_FOOD_YELP_REVIEWS_0","0.7977201882768388","0","all","TabM Ⓜ️","2026-04-23T06:07:00.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","31","tf-idf","false"
"cat_MUL_TEXT_FOOD_YELP_REVIEWS_0","0.7845789667060993","0","all","CatBoost 😸","2026-04-23T06:06:54.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","27","tf-idf","false"
"light_MUL_TEXT_FOOD_YELP_REVIEWS_0","0.7720983516027342","0","all","LightGBM 💡","2026-04-23T06:06:49.000Z","MUL_TEXT_FOOD_YELP_REVIEWS","25","tf-idf","false"
