ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial
Grand Theft Auto IV,Dec 2 2008,90,36012,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Culpa Innata,Jan 18 2008,66,0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,9.99
Sacred Gold,Jul 9 2008,74,951,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99
Darkstar One,Feb 13 2008,71,219,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.99
Jack Keane,Jun 27 2008,69,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99
FlatOut: Ultimate Carnage,Aug 26 2008,79,1450,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19.99
Perimeter 2: New Earth,Feb 10 2009,43,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.99
Port Royale 2,Jun 16 2009,75,179,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4.99
PuzzleQuest: Challenge of the Warlords,Jan 29 2008,84,437,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.99
Legend - Hand of God,May 5 2009,57,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99
Drakensang,Mar 9 2009,75,148,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99
GRID(tm),Jun 4 2008,87,2893,False,False,False,False,False,False,False,False,False,False,False,False,True,False,14.99
Rise of the Argonauts,Jan 7 2009,59,375,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99
Damnation,May 22 2009,41,239,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Overlord II,Jun 24 2009,79,1349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.99
Operation Flashpoint: Dragon Rising,Oct 6 2009,76,1084,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
AudioSurf,Feb 15 2008,85,8181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99
Ninja Reflex: Steamworks Edition,Mar 21 2008,57,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.99
Americas Army 3,Jun 17 2009,70,2053,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0
Unreal 2: The Awakening,Mar 17 2008,75,188,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Unreal Tournament 3 Black,Mar 5 2009,83,1888,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Unreal Tournament 2004: Editors Choice Edition,Mar 17 2004,93,1318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Unreal Tournament: Game of the Year Edition,Mar 17 2008,92,1140,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Prince of Persia: Warrior Within(tm),Nov 21 2008,83,396,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Far Cry(r),Apr 1 2008,89,2318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Prince of Persia: The Two Thrones(tm),Nov 21 2008,85,237,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Rainbow Six(r) Vegas,Apr 9 2008,85,260,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Splinter Cell(r),Apr 1 2008,91,586,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Splinter Cell Chaos Theory(r),Aug 27 2009,92,1230,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Splinter Cell Double Agent(r),Feb 13 2009,80,492,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Prince of Persia(r): The Sands of Time,Nov 21 2008,89,558,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Ghost Recon(r) Desert Siege(tm),Jul 15 2008,82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
Tom Clancys Ghost Recon(r) Island Thunder(tm),Jul 15 2008,82,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
Tom Clancys Rainbow Six Lockdown(tm),May 13 2008,59,110,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Rayman Raving Rabbids(tm),Jun 13 2008,58,133,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Assassins Creed(tm): Directors Cut Edition,Apr 9 2008,79,4031,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Tom Clancys Rainbow Six(r) Vegas 2,Apr 16 2008,78,2133,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Heroes of Might & Magic V,May 13 2008,77,772,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Brothers in Arms: Road to Hill 30(tm),May 13 2008,87,349,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Silent Hunter(r): Wolves of the Pacific,Jun 13 2008,79,199,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99
Silent Hunter(r) III,Jun 13 2008,90,382,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99
Blazing Angels(r) 2: Secret Missions of WWII,May 13 2008,72,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.99
Cold Fear(tm),May 13 2008,66,150,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
IL-2 Sturmovik: 1946,Jun 13 2008,86,878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99
Tom Clancys Ghost Recon(r),Jul 15 2008,80,327,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
The Settlers(r): Heritage of Kings,Jul 22 2008,58,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
IL-2 Sturmovik: 1946,Jun 13 2008,86,878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.99
Heroes of Might & Magic V: Tribes of the East,Oct 10 2008,70,404,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Heroes of Might & Magic V: Hammers of Fate,Oct 10 2008,66,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Brothers in Arms: Hells Highway(tm),Oct 8 2008,79,485,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
AaAaAA!!! - A Reckless Disregard for Gravity,Sep 3 2009,81,579,False,False,True,True,False,False,False,False,False,False,False,True,False,False,9.99
Warhammer(r) 40000(tm): Dawn of War(r) II,Feb 18 2009,85,4541,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Everyday Shooter,May 8 2008,77,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99
F.E.A.R. 2: Project Origin,Feb 12 2009,79,2524,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99
Insecticide Part 1,Jul 1 2008,65,376,False,False,False,True,True,False,False,False,False,False,False,False,False,False,1.99
Velvet Assassin,May 1 2009,61,1710,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
Legendary,Dec 1 2008,50,1794,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.99
Sid Meiers Civilization IV: Colonization,Sep 23 2008,83,255,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Tribes: Ascend,Jun 27 2012,86,7269,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0
Children of the Nile: Enhanced Edition,Jul 8 2008,75,129,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7.99
Hinterland,Sep 30 2008,65,115,False,False,False,False,False,False,True,True,False,False,False,False,False,False,9.99
Crysis,Sep 17 2008,91,3881,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Crysis Warhead(r),Sep 17 2008,84,1131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Crysis Warhead(r),Sep 17 2008,84,1131,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
SPORE(tm),Dec 19 2008,84,8853,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99
Mirrors Edge(tm),Jan 14 2009,81,14960,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Need for Speed Undercover,Dec 19 2008,65,1726,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.99
Dragon Age: Origins,Nov 5 2009,91,4146,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99
Mass Effect,Dec 19 2008,89,6793,False,False,False,True,False,False,False,True,False,False,False,False,False,False,19.99
Dead Space,Jan 9 2009,86,5984,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
Command & Conquer: Red Alert 3,Jan 8 2009,82,2511,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Nuclear Dawn,Sep 26 2011,71,1706,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99
DeathSpank,Oct 25 2010,77,419,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
DeathSpank,Oct 25 2010,77,419,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
DeathSpank: Thongs of Virtue,Nov 30 2010,78,115,False,False,True,True,False,False,False,True,False,False,False,False,False,False,14.99
The Baconing,Aug 31 2011,63,154,False,False,False,True,True,False,False,True,False,False,False,False,False,False,14.99
Unstoppable Gorg,Jan 19 2012,73,187,False,False,True,True,False,True,True,False,False,False,False,False,False,False,9.99
Crazy Machines 2,Jun 20 2008,72,168,False,False,False,False,False,True,True,False,False,False,False,False,False,False,24.99
Crazy Machines,Dec 12 2008,78,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99
Crazy Machines 1.5,Dec 12 2008,78,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99
Crazy Machines 1.5,Dec 12 2008,78,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99
Crazy Machines 1.5,Dec 12 2008,78,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99
Helldorado,Apr 30 2009,65,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.99
Mata Hari,Jul 29 2009,63,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9.99
Defense Grid: The Awakening,Dec 8 2008,81,2729,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9.99
And Yet It Moves,Apr 2 2009,75,938,False,False,True,False,False,True,False,False,False,False,False,False,False,False,9.99
Silent Hill Homecoming,Nov 6 2008,64,409,False,False,False,False,True,False,False,False,False,False,False,False,False,False,39.99
Rocket Knight,May 11 2010,63,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,14.99
Alice: Madness Returns,,75,7107,False,False,False,True,True,False,False,False,False,False,False,False,False,False,0.0
Brothers in Arms: Earned in Blood(tm),Oct 10 2008,84,154,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
The Sum of All Fears,Oct 10 2008,72,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Tom Clancys Rainbow Six(r) 3 Gold,Sep 25 2008,85,556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Far Cry(r) 2: Fortunes Edition,Oct 22 2008,85,4267,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
The Settlers(r): Rise Of An Empire Gold Edition,Oct 10 2008,66,132,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Prince of Persia(r),Dec 10 2008,82,783,False,False,False,True,True,False,False,False,False,False,False,False,False,False,9.99
Red Faction Guerrilla Steam Edition,Sep 15 2009,82,5452,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99
S.T.A.L.K.E.R.: Clear Sky,Sep 15 2008,75,2701,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99
Red Faction,Aug 5 2009,78,945,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99
Company of Heroes: Tales of Valor,Apr 8 2009,70,1088,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Red Faction II,Aug 6 2009,64,446,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.99
Warhammer(r) 40000: Dawn of War(r) II Chaos Rising,Mar 10 2010,85,1333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99
Mr. Robot,Nov 3 2008,83,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99
Shatter,Mar 15 2010,84,904,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99
The Witcher: Enhanced Edition Directors Cut,Sep 19 2008,86,15728,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9.99
The Witcher 2: Assassins of Kings Enhanced Edition,Apr 16 2012,88,25180,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99
LEGO Batman,Sep 29 2008,80,550,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99
Watchmen: The End is Nigh,Mar 4 2009,61,294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.99
