"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9605887467744983","3","2026-04-02T21:42:36.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","ft","dino-large","1810","14.8291015625","24.998794555664062"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9500015775371802","3","2026-04-02T21:42:27.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","all","dino-large","522","2.6572265625","11.867847442626951"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9620495414051552","3","2026-04-02T21:40:01.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","ft","dino-large","1796","14.8291015625","24.919105529785156"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.952502791921181","3","2026-04-02T21:38:28.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","all","dino-large","529","2.6572265625","11.867794036865234"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9647864360256758","3","2026-04-02T21:37:47.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","ft","dino-large","1355","16.7431640625","22.936988830566406"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9471404503077214","3","2026-04-02T21:35:54.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","all","dino-large","500","2.6845703125","10.76006317138672"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9581859396041986","3","2026-04-02T21:34:57.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","ft","dino-large","1639","16.7294921875","22.95897674560547"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9447925574672236","3","2026-04-02T21:33:39.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","all","dino-large","523","2.6572265625","10.751163482666016"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9553223239663724","3","2026-04-02T21:33:14.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","ft","dino-large","1168","16.7294921875","22.978519439697266"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9387123556744208","3","2026-04-02T21:31:34.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","all","dino-large","500","2.6572265625","10.767677307128906"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9597400904065342","2","2026-04-02T21:29:39.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","ft","dino-large","1619","14.8291015625","24.763900756835938"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9336925217434487","2","2026-04-02T21:29:09.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","all","dino-large","511","2.6572265625","11.864269256591797"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9612230652793312","2","2026-04-02T21:27:24.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","ft","dino-large","1527","14.8291015625","24.920116424560547"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9495641258178424","2","2026-04-02T21:27:11.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","all","dino-large","515","2.6572265625","11.84697723388672"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.955065035945777","2","2026-04-02T21:26:50.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","ft","dino-large","1656","16.7431640625","22.90528106689453"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9447229436498592","2","2026-04-02T21:24:30.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","all","dino-large","515","2.6845703125","10.778697967529297"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9539984942104964","2","2026-04-02T21:22:45.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","ft","dino-large","1640","16.7294921875","23.03496551513672"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9348497274751908","2","2026-04-02T21:20:45.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","all","dino-large","529","2.6572265625","10.785823822021484"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.9851908788934016","2","2026-04-02T21:19:35.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","ft","dino-large","2182","14.8291015625","23.65786361694336"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_2","0.98293054002696","2","2026-04-02T21:19:17.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","ft","dino-large","2180","14.8291015625","23.67321014404297"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9531219364588148","2","2026-04-02T21:19:04.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","ft","dino-large","1461","16.7294921875","23.028125762939453"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9276684297087644","2","2026-04-02T21:18:59.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","all","dino-large","487","2.6572265625","10.77399444580078"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9390659576573328","1","2026-04-02T21:15:56.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","ft","dino-large","1593","14.8291015625","24.78449249267578"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9048828113422082","1","2026-04-02T21:13:57.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","all","dino-large","519","2.6572265625","11.878948211669922"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9537132929685987","1","2026-04-02T21:13:27.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","ft","dino-large","1494","14.8291015625","24.86663055419922"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9231501270973712","1","2026-04-02T21:11:51.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","all","dino-large","525","2.6572265625","11.860782623291016"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9466771555365704","1","2026-04-02T21:10:58.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","ft","dino-large","1434","16.7431640625","22.874053955078125"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9007999398000708","1","2026-04-02T21:10:42.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","all","dino-large","494","2.6845703125","10.774581909179688"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9452837018509838","1","2026-04-02T21:09:30.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","ft","dino-large","1318","16.7294921875","22.98010635375977"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9037719242752876","1","2026-04-02T21:07:01.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","all","dino-large","528","2.6572265625","10.819923400878906"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9390401404996416","1","2026-04-02T21:06:48.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","ft","dino-large","1605","16.7294921875","23.024803161621097"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.905930136319804","1","2026-04-02T21:05:40.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","all","dino-large","491","2.6572265625","10.77350616455078"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9373442644496536","0","2026-04-02T21:04:06.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","ft","dino-large","1214","14.8291015625","24.83129119873047"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9196614655294948","0","2026-04-02T21:03:08.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2 🤯","all","dino-large","515","2.6572265625","11.868377685546877"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9532253581918284","0","2026-04-02T21:03:06.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","ft","dino-large","1556","14.8291015625","24.753925323486328"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9398318394676064","0","2026-04-02T21:02:25.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabPFN-v2p5 🇩🇪","all","dino-large","507","2.6572265625","11.851932525634766"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9434144449894996","0","2026-04-02T21:01:54.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","ft","dino-large","1489","16.7431640625","22.995376586914062"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9271096281560216","0","2026-04-02T21:00:46.000Z","MUL_IMAGE_GLAUCOMA_SMDG","TabM Ⓜ️","all","dino-large","517","2.6845703125","10.781551361083984"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9426830455504576","0","2026-04-02T20:59:36.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","ft","dino-large","1661","16.7294921875","22.923809051513672"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9148342900671552","0","2026-04-02T20:58:22.000Z","MUL_IMAGE_GLAUCOMA_SMDG","CatBoost 😸","all","dino-large","510","2.6572265625","10.769481658935549"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.94076467916965","0","2026-04-02T20:55:50.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","ft","dino-large","1389","16.7294921875","22.97393798828125"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9073123886294584","0","2026-04-02T20:54:57.000Z","MUL_IMAGE_GLAUCOMA_SMDG","LightGBM 💡","all","dino-large","485","2.6572265625","10.776870727539062"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_4","0.9060691817404845","4","2026-04-02T20:53:35.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","ft","dino-large","1186","15.5009765625","4.896450042724609"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_4","0.8696267644832383","4","2026-04-02T20:52:52.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","all","dino-large","669","2.6572265625","2.5720672607421875"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_4","0.9125713448444484","4","2026-04-02T20:51:32.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","ft","dino-large","1144","15.5009765625","4.909847259521484"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_4","0.8780628941676015","4","2026-04-02T20:51:01.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","all","dino-large","647","2.6572265625","2.51236343383789"
"tabm_MUL_IMAGE_CBIS_DDSM_4","0.9069113629659068","4","2026-04-02T20:48:32.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","ft","dino-large","1091","17.5439453125","4.878746032714844"
"tabm_MUL_IMAGE_CBIS_DDSM_4","0.8457485238155633","4","2026-04-02T20:48:02.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","all","dino-large","687","2.6826171875","2.4515533447265625"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8976722577510861","4","2026-04-02T20:46:45.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","ft","dino-large","1127","17.5302734375","4.994304656982422"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8325890497072216","4","2026-04-02T20:45:17.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","all","dino-large","629","2.6572265625","2.6967697143554688"
"light_MUL_IMAGE_CBIS_DDSM_4","0.9033537721155308","4","2026-04-02T20:44:18.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","ft","dino-large","1081","17.5302734375","4.9286041259765625"
"light_MUL_IMAGE_CBIS_DDSM_4","0.8262167646465559","4","2026-04-02T20:43:43.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","all","dino-large","584","2.6572265625","2.425952911376953"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.985903835327658","1","2026-04-02T20:43:25.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","ft","dino-large","2146","14.8291015625","23.55556869506836"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_1","0.9850299563210044","1","2026-04-02T20:43:24.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","ft","dino-large","2161","14.8291015625","23.53839874267578"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_3","0.9336833996439752","3","2026-04-02T20:43:13.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","ft","dino-large","1185","15.5009765625","4.895343780517578"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_3","0.9041871554054122","3","2026-04-02T20:42:23.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","all","dino-large","625","2.6572265625","2.5354537963867188"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_3","0.940873059663887","3","2026-04-02T20:40:01.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","ft","dino-large","1239","15.5009765625","4.903522491455078"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_3","0.9096323317982448","3","2026-04-02T20:39:56.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","all","dino-large","657","2.6572265625","2.5697021484375"
"tabm_MUL_IMAGE_CBIS_DDSM_3","0.9053649843359765","3","2026-04-02T20:39:32.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","ft","dino-large","1125","17.5439453125","4.932502746582031"
"tabm_MUL_IMAGE_CBIS_DDSM_3","0.8980236980852669","3","2026-04-02T20:36:53.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","all","dino-large","589","2.6826171875","2.4508514404296875"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.9151448719016042","3","2026-04-02T20:36:33.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","ft","dino-large","1095","17.5302734375","4.96441650390625"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.8666888349455268","3","2026-04-02T20:34:01.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","all","dino-large","609","2.6572265625","2.6339759826660156"
"light_MUL_IMAGE_CBIS_DDSM_3","0.9093703549998716","3","2026-04-02T20:33:34.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","ft","dino-large","1073","17.5302734375","4.916690826416016"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8363542923530206","3","2026-04-02T20:32:19.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","all","dino-large","649","2.6572265625","2.461265563964844"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.8959363082948008","2","2026-04-02T20:30:33.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","ft","dino-large","1075","15.5009765625","4.902984619140625"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.889729401643286","2","2026-04-02T20:29:12.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","all","dino-large","639","2.6572265625","2.571704864501953"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.9042895203532492","2","2026-04-02T20:29:11.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","ft","dino-large","1126","15.5009765625","5.027629852294922"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8985488668058614","2","2026-04-02T20:26:41.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","all","dino-large","606","2.6572265625","2.5551719665527344"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8908134844656304","2","2026-04-02T20:26:26.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","ft","dino-large","1124","17.5439453125","4.797153472900391"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8796859953260092","2","2026-04-02T20:26:05.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","all","dino-large","623","2.6826171875","2.46194839477539"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8870905132641578","2","2026-04-02T20:24:43.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","ft","dino-large","1135","17.5302734375","5.042869567871094"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8599284370265234","2","2026-04-02T20:23:11.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","all","dino-large","620","2.6572265625","2.646240234375"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8884552546433325","2","2026-04-02T20:21:20.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","ft","dino-large","1116","17.5302734375","4.984172821044922"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8454155765312856","2","2026-04-02T20:20:47.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","all","dino-large","579","2.6572265625","2.4579925537109375"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.9329304240639982","1","2026-04-02T20:18:50.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","ft","dino-large","1404","15.5009765625","4.898891448974609"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.8818416483847062","1","2026-04-02T20:18:02.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","all","dino-large","664","2.6572265625","2.55157470703125"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.9382572372279264","1","2026-04-02T20:17:55.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","ft","dino-large","1288","15.5009765625","4.961132049560547"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.8921682090957194","1","2026-04-02T20:16:08.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","all","dino-large","613","2.6572265625","2.547576904296875"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.925814518308866","1","2026-04-02T20:16:02.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","ft","dino-large","1075","17.5439453125","4.835990905761719"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8794170293686827","1","2026-04-02T20:14:20.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","all","dino-large","616","2.6826171875","2.476970672607422"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.9192785252520204","1","2026-04-02T20:14:04.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","ft","dino-large","1087","17.5302734375","5.000892639160156"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8700225485603377","1","2026-04-02T20:06:33.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","all","dino-large","676","2.6572265625","2.9494400024414062"
"tabpfnv2p5_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9910062061870526","0","2026-04-02T20:06:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2p5 🇩🇪","ft","dino-large","2202","14.8291015625","23.65920639038086"
"light_MUL_IMAGE_CBIS_DDSM_1","0.9099393851812198","1","2026-04-02T20:06:32.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","ft","dino-large","1167","17.5302734375","4.912025451660156"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.9200069947905952","0","2026-04-02T20:06:32.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","ft","dino-large","1351","15.5009765625","5.363533020019531"
"tabpfnv2_MUL_IMAGE_JUSTIN_INSTAGRAM_0","0.9882896020886152","0","2026-04-02T20:06:32.000Z","MUL_IMAGE_JUSTIN_INSTAGRAM","TabPFN-v2 🤯","ft","dino-large","2204","14.8291015625","23.648597717285156"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8541822610230702","1","2026-04-02T20:06:32.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","all","dino-large","730","2.6572265625","2.478851318359375"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8837124529935101","0","2026-04-02T20:06:31.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2 🤯","all","dino-large","684","2.6572265625","2.646759033203125"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.884093226511572","0","2026-04-02T20:05:30.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","all","dino-large","626","2.6572265625","2.744342803955078"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.9237963815962524","0","2026-04-02T20:05:30.000Z","MUL_IMAGE_CBIS_DDSM","TabPFN-v2p5 🇩🇪","ft","dino-large","1267","15.5009765625","4.922634124755859"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.9040464848543496","0","2026-04-02T20:05:29.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","ft","dino-large","1057","17.5439453125","4.966075897216797"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.8718856547145941","0","2026-04-02T20:05:29.000Z","MUL_IMAGE_CBIS_DDSM","TabM Ⓜ️","all","dino-large","635","2.6826171875","2.6468238830566406"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8919883415398979","0","2026-04-02T20:02:54.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","ft","dino-large","1066","17.5302734375","5.025058746337891"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8627811270511824","0","2026-04-02T20:02:54.000Z","MUL_IMAGE_CBIS_DDSM","CatBoost 😸","all","dino-large","665","2.6572265625","2.6579627990722656"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8441734921681628","0","2026-04-02T20:02:50.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","all","dino-large","682","2.6572265625","2.4788665771484375"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8871980473310764","0","2026-04-02T20:02:50.000Z","MUL_IMAGE_CBIS_DDSM","LightGBM 💡","ft","dino-large","1104","17.5302734375","4.954444885253906"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_4","0.4482453521012997","4","2026-04-02T03:27:39.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2 🤯","ft","dino-large","984","14.8291015625","17.592151641845703"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_4","0.4224357639175236","4","2026-04-02T03:23:41.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2 🤯","all","dino-large","331","2.6572265625","8.45648193359375"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_4","0.4865970969769492","4","2026-04-02T03:19:06.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2p5 🇩🇪","ft","dino-large","921","14.8291015625","17.594165802001953"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_4","0.4724487316786432","4","2026-04-02T03:14:15.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2p5 🇩🇪","all","dino-large","329","2.6572265625","8.485572814941406"
"tabm_REG_IMAGE_MKPHOTO_BOTS_4","0.43779243653065936","4","2026-04-02T03:10:28.000Z","REG_IMAGE_MKPHOTO_BOTS","TabM Ⓜ️","ft","dino-large","844","16.7431640625","16.539505004882812"
"tabm_REG_IMAGE_MKPHOTO_BOTS_4","0.4355376223930229","4","2026-04-02T03:08:36.000Z","REG_IMAGE_MKPHOTO_BOTS","TabM Ⓜ️","all","dino-large","301","2.6826171875","7.776390075683594"
"cat_REG_IMAGE_MKPHOTO_BOTS_4","0.4541068609623615","4","2026-04-02T03:07:47.000Z","REG_IMAGE_MKPHOTO_BOTS","CatBoost 😸","ft","dino-large","945","16.7294921875","16.591026306152344"
"cat_REG_IMAGE_MKPHOTO_BOTS_4","0.38899866146807327","4","2026-04-02T03:05:18.000Z","REG_IMAGE_MKPHOTO_BOTS","CatBoost 😸","all","dino-large","304","2.6572265625","7.813056945800781"
"light_REG_IMAGE_MKPHOTO_BOTS_4","0.40700985692604574","4","2026-04-02T03:04:47.000Z","REG_IMAGE_MKPHOTO_BOTS","LightGBM 💡","ft","dino-large","851","16.7294921875","16.481964111328125"
"light_REG_IMAGE_MKPHOTO_BOTS_4","0.3974067221855361","4","2026-04-02T03:02:48.000Z","REG_IMAGE_MKPHOTO_BOTS","LightGBM 💡","all","dino-large","296","2.6572265625","7.793350219726563"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_3","0.3726377528895277","3","2026-04-02T02:58:41.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2 🤯","ft","dino-large","928","14.8291015625","17.669189453125"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_3","0.3370813578985997","3","2026-04-02T02:58:39.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2 🤯","all","dino-large","360","2.6572265625","8.433490753173828"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_3","0.4035256904145027","3","2026-04-02T02:53:18.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2p5 🇩🇪","ft","dino-large","909","14.8291015625","17.714046478271484"
"tabpfnv2p5_REG_IMAGE_MKPHOTO_BOTS_3","0.3674800336621794","3","2026-04-02T02:53:15.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2p5 🇩🇪","all","dino-large","328","2.6572265625","8.465164184570312"
"tabm_REG_IMAGE_MKPHOTO_BOTS_3","0.38248061228539165","3","2026-04-02T02:50:58.000Z","REG_IMAGE_MKPHOTO_BOTS","TabM Ⓜ️","ft","dino-large","851","16.7431640625","16.500885009765625"
"tabm_REG_IMAGE_MKPHOTO_BOTS_3","0.3502395816803826","3","2026-04-02T02:49:20.000Z","REG_IMAGE_MKPHOTO_BOTS","TabM Ⓜ️","all","dino-large","307","2.6845703125","7.801628112792969"
"cat_REG_IMAGE_MKPHOTO_BOTS_3","0.42347297313523447","3","2026-04-02T02:48:32.000Z","REG_IMAGE_MKPHOTO_BOTS","CatBoost 😸","ft","dino-large","849","16.7294921875","16.537673950195312"
"cat_REG_IMAGE_MKPHOTO_BOTS_3","0.34455749889401843","3","2026-04-02T02:47:57.000Z","REG_IMAGE_MKPHOTO_BOTS","CatBoost 😸","all","dino-large","316","2.6572265625","7.788967132568359"
"light_REG_IMAGE_MKPHOTO_BOTS_3","0.41732213930009177","3","2026-04-02T02:47:03.000Z","REG_IMAGE_MKPHOTO_BOTS","LightGBM 💡","ft","dino-large","839","16.7294921875","16.495677947998047"
"light_REG_IMAGE_MKPHOTO_BOTS_3","0.3382010094763136","3","2026-04-02T02:42:42.000Z","REG_IMAGE_MKPHOTO_BOTS","LightGBM 💡","all","dino-large","307","2.6572265625","7.767662048339844"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_2","0.3880060966754134","2","2026-04-02T02:42:41.000Z","REG_IMAGE_MKPHOTO_BOTS","TabPFN-v2 🤯","ft","dino-large","950","14.8291015625","17.743961334228516"
