"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","train_peak_gpu_gb","train_peak_cpu_gb"
"tabm_MUL_IMAGE_CBIS_DDSM_4","0.8967490273911607","4","ft","TabM Ⓜ️","2026-04-02T12:30:56.000Z","MUL_IMAGE_CBIS_DDSM","364","0.45465087890625","4.941753387451172"
"tabm_MUL_IMAGE_CBIS_DDSM_4","0.8678696075741779","4","all","TabM Ⓜ️","2026-04-02T12:29:00.000Z","MUL_IMAGE_CBIS_DDSM","250","3.77691650390625","2.5425987243652344"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8830444099050018","4","ft","CatBoost 😸","2026-04-02T12:28:47.000Z","MUL_IMAGE_CBIS_DDSM","411","26.84942626953125","5.763172149658203"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_3","0.894346080729665","3","all","TabPFN-v2 🤯","2026-04-02T12:28:09.000Z","MUL_IMAGE_CBIS_DDSM","256","26.84942626953125","2.7769851684570312"
"cat_MUL_IMAGE_CBIS_DDSM_4","0.8518441440274175","4","all","CatBoost 😸","2026-04-02T12:24:47.000Z","MUL_IMAGE_CBIS_DDSM","249","5.37261962890625","3.056194305419922"
"light_MUL_IMAGE_CBIS_DDSM_4","0.8917596367734646","4","ft","LightGBM 💡","2026-04-02T12:24:32.000Z","MUL_IMAGE_CBIS_DDSM","360","0.45465087890625","4.957324981689453"
"light_MUL_IMAGE_CBIS_DDSM_4","0.8394095395761794","4","all","LightGBM 💡","2026-04-02T12:24:29.000Z","MUL_IMAGE_CBIS_DDSM","245","2.93121337890625","2.5260543823242188"
"tabm_MUL_IMAGE_CBIS_DDSM_3","0.9117237623403596","3","ft","TabM Ⓜ️","2026-04-02T12:02:50.000Z","MUL_IMAGE_CBIS_DDSM","357","5.28125","5.0149383544921875"
"tabm_MUL_IMAGE_CBIS_DDSM_3","0.8875360115830058","3","all","TabM Ⓜ️","2026-04-02T12:02:26.000Z","MUL_IMAGE_CBIS_DDSM","252","27.6497802734375","2.6799163818359375"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.9058368054347908","3","ft","CatBoost 😸","2026-04-02T11:59:04.000Z","MUL_IMAGE_CBIS_DDSM","404","27.6282958984375","5.775409698486328"
"cat_MUL_IMAGE_CBIS_DDSM_3","0.881043868141046","3","all","CatBoost 😸","2026-04-02T11:58:43.000Z","MUL_IMAGE_CBIS_DDSM","227","1.234375","3.3313140869140625"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8935685915346984","3","ft","LightGBM 💡","2026-04-02T11:56:10.000Z","MUL_IMAGE_CBIS_DDSM","426","10.01715087890625","4.881622314453125"
"light_MUL_IMAGE_CBIS_DDSM_3","0.8676299441179938","3","all","LightGBM 💡","2026-04-02T11:54:57.000Z","MUL_IMAGE_CBIS_DDSM","222","1.234375","2.6607818603515625"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.8876410498130187","2","ft","TabPFN-v2 🤯","2026-04-02T11:53:58.000Z","MUL_IMAGE_CBIS_DDSM","418","7.57965087890625","4.918033599853516"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_2","0.863618047157855","2","all","TabPFN-v2 🤯","2026-04-02T11:51:31.000Z","MUL_IMAGE_CBIS_DDSM","257","2.84918212890625","2.6045494079589844"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8828476925735596","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:50:27.000Z","MUL_IMAGE_CBIS_DDSM","456","31.6634521484375","5.100433349609375"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_2","0.8735286579014626","2","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:49:25.000Z","MUL_IMAGE_CBIS_DDSM","251","3.67340087890625","2.6150436401367188"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8877637234812534","2","ft","TabM Ⓜ️","2026-04-02T11:47:09.000Z","MUL_IMAGE_CBIS_DDSM","427","31.6634521484375","4.9493865966796875"
"tabm_MUL_IMAGE_CBIS_DDSM_2","0.8730443101861003","2","all","TabM Ⓜ️","2026-04-02T11:45:47.000Z","MUL_IMAGE_CBIS_DDSM","252","27.6497802734375","2.6908607482910156"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.8713888569924341","2","ft","CatBoost 😸","2026-04-02T11:44:20.000Z","MUL_IMAGE_CBIS_DDSM","426","6.75347900390625","5.306583404541016"
"cat_MUL_IMAGE_CBIS_DDSM_2","0.826072828908329","2","all","CatBoost 😸","2026-04-02T11:43:22.000Z","MUL_IMAGE_CBIS_DDSM","226","1.234375","3.219257354736328"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9220976737860122","2","all","CatBoost 😸","2026-04-02T11:36:39.000Z","MUL_IMAGE_GLAUCOMA_SMDG","176","32.43841552734375","11.508594512939451"
"light_MUL_IMAGE_CBIS_DDSM_2","0.8703596299067451","2","ft","LightGBM 💡","2026-04-02T11:32:26.000Z","MUL_IMAGE_CBIS_DDSM","425","7.49566650390625","4.824306488037109"
"light_MUL_IMAGE_CBIS_DDSM_2","0.7848838569488374","2","all","LightGBM 💡","2026-04-02T11:31:19.000Z","MUL_IMAGE_CBIS_DDSM","245","31.7161865234375","2.6569900512695312"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.9035851221515764","1","ft","TabPFN-v2 🤯","2026-04-02T11:29:24.000Z","MUL_IMAGE_CBIS_DDSM","374","5.26953125","5.075542449951172"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_1","0.8811349870397471","1","all","TabPFN-v2 🤯","2026-04-02T11:27:52.000Z","MUL_IMAGE_CBIS_DDSM","255","2.84918212890625","2.644569396972656"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.9114907470860476","1","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:26:47.000Z","MUL_IMAGE_CBIS_DDSM","444","31.6634521484375","5.079761505126953"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_1","0.888681694615826","1","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:25:17.000Z","MUL_IMAGE_CBIS_DDSM","226","1.234375","2.7499237060546875"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8854572566046586","1","ft","TabM Ⓜ️","2026-04-02T11:22:56.000Z","MUL_IMAGE_CBIS_DDSM","400","7.59136962890625","4.812091827392578"
"tabm_MUL_IMAGE_CBIS_DDSM_1","0.8817094386959945","1","all","TabM Ⓜ️","2026-04-02T11:22:29.000Z","MUL_IMAGE_CBIS_DDSM","251","27.6497802734375","2.6751785278320312"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8925256940265621","1","ft","CatBoost 😸","2026-04-02T11:19:44.000Z","MUL_IMAGE_CBIS_DDSM","401","27.6282958984375","5.720283508300781"
"cat_MUL_IMAGE_CBIS_DDSM_1","0.8681982710237788","1","all","CatBoost 😸","2026-04-02T11:19:22.000Z","MUL_IMAGE_CBIS_DDSM","253","2.50347900390625","2.9249229431152344"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8770684333438179","1","ft","LightGBM 💡","2026-04-02T11:15:50.000Z","MUL_IMAGE_CBIS_DDSM","403","7.57769775390625","4.783599853515625"
"light_MUL_IMAGE_CBIS_DDSM_1","0.8421590076239033","1","all","LightGBM 💡","2026-04-02T11:15:10.000Z","MUL_IMAGE_CBIS_DDSM","248","31.7161865234375","2.6822967529296875"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8979738080003532","0","ft","TabPFN-v2 🤯","2026-04-02T11:14:58.000Z","MUL_IMAGE_CBIS_DDSM","387","5.26953125","5.075328826904297"
"tabpfnv2_MUL_IMAGE_CBIS_DDSM_0","0.8631329252373703","0","all","TabPFN-v2 🤯","2026-04-02T11:10:46.000Z","MUL_IMAGE_CBIS_DDSM","249","1.234375","2.702545166015625"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.8961156966755698","0","ft","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:25.000Z","MUL_IMAGE_CBIS_DDSM","458","31.6634521484375","5.11334228515625"
"tabpfnv2p5_MUL_IMAGE_CBIS_DDSM_0","0.8675587837098192","0","all","TabPFN-v2p5 🇩🇪","2026-04-02T11:10:22.000Z","MUL_IMAGE_CBIS_DDSM","277","2.50347900390625","2.65283203125"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9142879857889926","4","ft","TabPFN-v2 🤯","2026-04-02T10:42:21.000Z","MUL_IMAGE_GLAUCOMA_SMDG","355","0.45782470703125","25.20738220214844"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9172872180106512","4","all","TabPFN-v2 🤯","2026-04-02T10:40:19.000Z","MUL_IMAGE_GLAUCOMA_SMDG","181","4.48004150390625","11.89250946044922"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9300364291895364","4","ft","TabPFN-v2p5 🇩🇪","2026-04-02T10:39:41.000Z","MUL_IMAGE_GLAUCOMA_SMDG","491","31.6673583984375","25.019237518310547"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9329051778817218","4","all","TabPFN-v2p5 🇩🇪","2026-04-02T10:38:27.000Z","MUL_IMAGE_GLAUCOMA_SMDG","170","31.6654052734375","11.92922592163086"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9144066019895454","4","ft","TabM Ⓜ️","2026-04-02T10:37:08.000Z","MUL_IMAGE_GLAUCOMA_SMDG","401","31.6673583984375","22.94866943359375"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_4","0.922737835253018","4","all","TabM Ⓜ️","2026-04-02T10:35:54.000Z","MUL_IMAGE_GLAUCOMA_SMDG","134","1.3203125","10.936386108398438"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.897890623356932","0","ft","TabM Ⓜ️","2026-04-02T10:35:00.000Z","MUL_IMAGE_CBIS_DDSM","4301","32.43841552734375","5.0599365234375"
"tabm_MUL_IMAGE_CBIS_DDSM_0","0.8401867256334534","0","all","TabM Ⓜ️","2026-04-02T10:34:37.000Z","MUL_IMAGE_CBIS_DDSM","4123","1.255859375","2.626422882080078"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9162195227272684","4","ft","CatBoost 😸","2026-04-02T10:34:17.000Z","MUL_IMAGE_GLAUCOMA_SMDG","354","8.39019775390625","23.142860412597656"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8795793543598258","0","ft","CatBoost 😸","2026-04-02T10:33:43.000Z","MUL_IMAGE_CBIS_DDSM","4291","7.57769775390625","5.3499298095703125"
"cat_MUL_IMAGE_CBIS_DDSM_0","0.8120795199592283","0","all","CatBoost 😸","2026-04-02T10:33:33.000Z","MUL_IMAGE_CBIS_DDSM","3965","2.17108154296875","3.3100814819335938"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9077262975849202","4","all","CatBoost 😸","2026-04-02T10:33:32.000Z","MUL_IMAGE_GLAUCOMA_SMDG","138","1.234375","11.245113372802734"
"light_MUL_IMAGE_CBIS_DDSM_0","0.8862129487721961","0","ft","LightGBM 💡","2026-04-02T10:33:23.000Z","MUL_IMAGE_CBIS_DDSM","4089","32.43841552734375","4.958499908447266"
"light_MUL_IMAGE_CBIS_DDSM_0","0.7993914087962092","0","all","LightGBM 💡","2026-04-02T10:33:12.000Z","MUL_IMAGE_CBIS_DDSM","3887","4.31402587890625","2.4906692504882812"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9008261799648808","4","ft","LightGBM 💡","2026-04-02T10:31:33.000Z","MUL_IMAGE_GLAUCOMA_SMDG","482","31.6654052734375","23.14956283569336"
"light_MUL_IMAGE_GLAUCOMA_SMDG_4","0.9187510792659218","4","all","LightGBM 💡","2026-04-02T10:31:10.000Z","MUL_IMAGE_GLAUCOMA_SMDG","128","1.234375","10.944747924804688"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9544028337308996","3","ft","TabPFN-v2 🤯","2026-04-02T10:29:42.000Z","MUL_IMAGE_GLAUCOMA_SMDG","418","31.6790771484375","24.76959991455078"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_3","0.952152822683346","3","all","TabPFN-v2 🤯","2026-04-02T10:26:59.000Z","MUL_IMAGE_GLAUCOMA_SMDG","179","31.6654052734375","11.945060729980469"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9553314897843428","3","ft","TabPFN-v2p5 🇩🇪","2026-04-02T10:24:52.000Z","MUL_IMAGE_GLAUCOMA_SMDG","369","5.2734375","25.271270751953125"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_3","0.957374600437002","3","all","TabPFN-v2p5 🇩🇪","2026-04-02T10:23:54.000Z","MUL_IMAGE_GLAUCOMA_SMDG","169","31.6654052734375","12.029544830322266"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9472389258088088","3","ft","TabM Ⓜ️","2026-04-02T10:23:24.000Z","MUL_IMAGE_GLAUCOMA_SMDG","461","31.6790771484375","23.194721221923828"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9543740077087642","3","all","TabM Ⓜ️","2026-04-02T10:22:30.000Z","MUL_IMAGE_GLAUCOMA_SMDG","137","1.3203125","10.950347900390623"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9523136652979044","3","ft","CatBoost 😸","2026-04-02T10:22:04.000Z","MUL_IMAGE_GLAUCOMA_SMDG","330","5.2734375","23.87842559814453"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9522268223813845","3","all","CatBoost 😸","2026-04-02T10:19:42.000Z","MUL_IMAGE_GLAUCOMA_SMDG","134","1.16796875","11.26337432861328"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.943758484107358","3","ft","LightGBM 💡","2026-04-02T10:17:46.000Z","MUL_IMAGE_GLAUCOMA_SMDG","363","34.5111083984375","22.83953857421875"
"light_MUL_IMAGE_GLAUCOMA_SMDG_3","0.9421840501801124","3","all","LightGBM 💡","2026-04-02T10:17:25.000Z","MUL_IMAGE_GLAUCOMA_SMDG","130","0.45782470703125","10.94536590576172"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9508115685618446","2","ft","TabPFN-v2 🤯","2026-04-02T10:15:30.000Z","MUL_IMAGE_GLAUCOMA_SMDG","442","31.6673583984375","24.996028900146484"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9242074301657798","2","all","TabPFN-v2 🤯","2026-04-02T10:13:26.000Z","MUL_IMAGE_GLAUCOMA_SMDG","177","4.48004150390625","11.90335464477539"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9532160632619844","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T10:11:59.000Z","MUL_IMAGE_GLAUCOMA_SMDG","314","0.45782470703125","25.243183135986328"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9409993939381454","2","all","TabPFN-v2p5 🇩🇪","2026-04-02T10:11:28.000Z","MUL_IMAGE_GLAUCOMA_SMDG","177","27.7884521484375","11.962532043457031"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9497063470194872","2","ft","TabM Ⓜ️","2026-04-02T10:10:35.000Z","MUL_IMAGE_GLAUCOMA_SMDG","403","31.6673583984375","22.940074920654297"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9086966072874192","2","all","TabM Ⓜ️","2026-04-02T10:09:11.000Z","MUL_IMAGE_GLAUCOMA_SMDG","185","27.7142333984375","10.989253997802734"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9509123275662612","2","ft","CatBoost 😸","2026-04-02T10:05:57.000Z","MUL_IMAGE_GLAUCOMA_SMDG","355","5.271484375","23.999000549316406"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.9427337608392966","2","ft","LightGBM 💡","2026-04-02T10:05:41.000Z","MUL_IMAGE_GLAUCOMA_SMDG","368","5.271484375","23.33438491821289"
"light_MUL_IMAGE_GLAUCOMA_SMDG_2","0.8838081196915182","2","all","LightGBM 💡","2026-04-02T10:05:32.000Z","MUL_IMAGE_GLAUCOMA_SMDG","279","6.23785400390625","10.852386474609377"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.952545769452502","0","ft","LightGBM 💡","2026-04-02T08:29:36.000Z","MUL_IMAGE_HUBMAP_HPA","852","5.302734375","23.360210418701172"
"light_MUL_IMAGE_HUBMAP_HPA_0","0.9481772393611272","0","all","LightGBM 💡","2026-04-02T08:29:07.000Z","MUL_IMAGE_HUBMAP_HPA","490","1.42144775390625","11.072345733642578"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.931045649800144","1","ft","TabPFN-v2 🤯","2026-04-02T01:03:50.000Z","MUL_IMAGE_GLAUCOMA_SMDG","1287","6.51678466796875","23.97964859008789"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9206454421788852","1","all","TabPFN-v2 🤯","2026-04-02T00:59:58.000Z","MUL_IMAGE_GLAUCOMA_SMDG","200","5.01129150390625","11.895889282226562"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9382362250430484","1","ft","TabPFN-v2p5 🇩🇪","2026-04-02T00:50:07.000Z","MUL_IMAGE_GLAUCOMA_SMDG","812","6.51678466796875","25.265430450439453"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9304889165425456","1","all","TabPFN-v2p5 🇩🇪","2026-04-02T00:44:15.000Z","MUL_IMAGE_GLAUCOMA_SMDG","177","1.10699462890625","11.88848114013672"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.930831353712405","1","ft","TabM Ⓜ️","2026-04-02T00:38:57.000Z","MUL_IMAGE_GLAUCOMA_SMDG","660","6.51678466796875","23.332916259765625"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9279255995712918","1","all","TabM Ⓜ️","2026-04-02T00:34:33.000Z","MUL_IMAGE_GLAUCOMA_SMDG","231","6.51678466796875","10.929794311523438"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9279501492738492","1","ft","CatBoost 😸","2026-04-02T00:21:17.000Z","MUL_IMAGE_GLAUCOMA_SMDG","563","6.51678466796875","23.71103286743164"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9271387347264968","1","all","CatBoost 😸","2026-04-02T00:15:42.000Z","MUL_IMAGE_GLAUCOMA_SMDG","293","2.48358154296875","11.36104965209961"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.9296812128813488","1","ft","LightGBM 💡","2026-04-02T00:01:12.000Z","MUL_IMAGE_GLAUCOMA_SMDG","586","2.84100341796875","23.386207580566406"
"light_MUL_IMAGE_GLAUCOMA_SMDG_1","0.921248587291388","1","all","LightGBM 💡","2026-04-01T23:55:52.000Z","MUL_IMAGE_GLAUCOMA_SMDG","291","6.56951904296875","10.945003509521484"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.933212773575019","0","ft","TabPFN-v2 🤯","2026-04-01T23:33:31.000Z","MUL_IMAGE_GLAUCOMA_SMDG","863","6.51678466796875","24.905628204345703"
"tabpfnv2_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9060078466415415","0","all","TabPFN-v2 🤯","2026-04-01T23:17:07.000Z","MUL_IMAGE_GLAUCOMA_SMDG","237","7.4476318359375","11.811450958251951"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9447874590983912","0","ft","TabPFN-v2p5 🇩🇪","2026-04-01T23:07:47.000Z","MUL_IMAGE_GLAUCOMA_SMDG","5530","5.01129150390625","24.22579574584961"
"tabpfnv2p5_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9290059280807004","0","all","TabPFN-v2p5 🇩🇪","2026-04-01T22:55:07.000Z","MUL_IMAGE_GLAUCOMA_SMDG","180","5.01129150390625","11.89511489868164"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9376906832476098","0","ft","TabM Ⓜ️","2026-04-01T22:51:17.000Z","MUL_IMAGE_GLAUCOMA_SMDG","1295","8.95037841796875","23.325199127197266"
"tabm_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9162653173270936","0","all","TabM Ⓜ️","2026-04-01T22:48:07.000Z","MUL_IMAGE_GLAUCOMA_SMDG","184","8.95037841796875","10.75711441040039"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9312364472050992","0","ft","CatBoost 😸","2026-04-01T22:42:58.000Z","MUL_IMAGE_GLAUCOMA_SMDG","473","5.01129150390625","23.282272338867188"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.9735508326404082","4","ft","TabPFN-v2 🤯","2026-04-01T22:40:46.000Z","MUL_IMAGE_HUBMAP_HPA","597","1.52716064453125","24.816265106201172"
"cat_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9127716606693892","0","all","CatBoost 😸","2026-04-01T22:39:43.000Z","MUL_IMAGE_GLAUCOMA_SMDG","165","5.01129150390625","10.969207763671877"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_4","0.957340170387744","4","all","TabPFN-v2 🤯","2026-04-01T22:34:33.000Z","MUL_IMAGE_HUBMAP_HPA","305","1.43145751953125","12.236076354980469"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.9385794673215728","0","ft","LightGBM 💡","2026-04-01T22:30:34.000Z","MUL_IMAGE_GLAUCOMA_SMDG","867","9.6761474609375","23.29180908203125"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9756083848286348","4","ft","TabPFN-v2p5 🇩🇪","2026-04-01T22:29:55.000Z","MUL_IMAGE_HUBMAP_HPA","641","1.43145751953125","24.40937042236328"
"light_MUL_IMAGE_GLAUCOMA_SMDG_0","0.8834917726375476","0","all","LightGBM 💡","2026-04-01T22:29:49.000Z","MUL_IMAGE_GLAUCOMA_SMDG","422","1.33551025390625","10.76895523071289"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_4","0.9697961937988872","4","all","TabPFN-v2p5 🇩🇪","2026-04-01T22:24:38.000Z","MUL_IMAGE_HUBMAP_HPA","296","5.46270751953125","12.239738464355469"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.9707856042401228","4","ft","TabM Ⓜ️","2026-04-01T22:19:31.000Z","MUL_IMAGE_HUBMAP_HPA","562","5.46270751953125","22.914905548095703"
"tabm_MUL_IMAGE_HUBMAP_HPA_4","0.970003237209246","4","all","TabM Ⓜ️","2026-04-01T22:14:40.000Z","MUL_IMAGE_HUBMAP_HPA","281","5.46270751953125","11.214595794677734"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9647189699237542","4","ft","CatBoost 😸","2026-04-01T22:10:05.000Z","MUL_IMAGE_HUBMAP_HPA","561","5.46270751953125","24.566909790039062"
"cat_MUL_IMAGE_HUBMAP_HPA_4","0.9560576483486294","4","all","CatBoost 😸","2026-04-01T22:04:40.000Z","MUL_IMAGE_HUBMAP_HPA","318","5.46270751953125","12.983592987060549"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9566403653668658","4","ft","LightGBM 💡","2026-04-01T22:00:00.000Z","MUL_IMAGE_HUBMAP_HPA","534","5.46270751953125","22.609161376953125"
"light_MUL_IMAGE_HUBMAP_HPA_4","0.9446730193417184","4","all","LightGBM 💡","2026-04-01T21:55:33.000Z","MUL_IMAGE_HUBMAP_HPA","259","5.46270751953125","11.23458480834961"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.9729014257308416","3","ft","TabPFN-v2 🤯","2026-04-01T21:50:12.000Z","MUL_IMAGE_HUBMAP_HPA","582","5.46270751953125","24.75491714477539"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_3","0.9527980537430772","3","all","TabPFN-v2 🤯","2026-04-01T21:45:28.000Z","MUL_IMAGE_HUBMAP_HPA","277","0.652587890625","12.305912017822266"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9769201558688796","3","ft","TabPFN-v2p5 🇩🇪","2026-04-01T21:40:32.000Z","MUL_IMAGE_HUBMAP_HPA","563","0.652587890625","24.80795669555664"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_3","0.9653449692796584","3","all","TabPFN-v2p5 🇩🇪","2026-04-01T21:35:53.000Z","MUL_IMAGE_HUBMAP_HPA","267","0.652587890625","12.290302276611328"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.9708144663690964","3","ft","TabM Ⓜ️","2026-04-01T21:31:08.000Z","MUL_IMAGE_HUBMAP_HPA","541","0.652587890625","22.920982360839844"
"tabm_MUL_IMAGE_HUBMAP_HPA_3","0.9661598089800552","3","all","TabM Ⓜ️","2026-04-01T21:26:29.000Z","MUL_IMAGE_HUBMAP_HPA","260","0.652587890625","11.105113983154297"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.965684115218439","3","ft","CatBoost 😸","2026-04-01T21:21:49.000Z","MUL_IMAGE_HUBMAP_HPA","555","0.652587890625","24.80799865722656"
"cat_MUL_IMAGE_HUBMAP_HPA_3","0.9515390458839612","3","all","CatBoost 😸","2026-04-01T21:16:43.000Z","MUL_IMAGE_HUBMAP_HPA","285","0.652587890625","12.927593231201172"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.9571929733907736","3","ft","LightGBM 💡","2026-04-01T21:12:17.000Z","MUL_IMAGE_HUBMAP_HPA","539","0.652587890625","22.85120391845703"
"light_MUL_IMAGE_HUBMAP_HPA_3","0.9385083201442012","3","all","LightGBM 💡","2026-04-01T21:07:53.000Z","MUL_IMAGE_HUBMAP_HPA","251","0.652587890625","11.160369873046877"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9761999720456072","2","ft","TabPFN-v2 🤯","2026-04-01T21:02:48.000Z","MUL_IMAGE_HUBMAP_HPA","565","0.652587890625","24.76078414916992"
"tabpfnv2_MUL_IMAGE_HUBMAP_HPA_2","0.9584938263501348","2","all","TabPFN-v2 🤯","2026-04-01T20:57:54.000Z","MUL_IMAGE_HUBMAP_HPA","270","0.652587890625","12.231754302978516"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.97928949272217","2","ft","TabPFN-v2p5 🇩🇪","2026-04-01T20:53:16.000Z","MUL_IMAGE_HUBMAP_HPA","568","0.652587890625","24.834148406982425"
"tabpfnv2p5_MUL_IMAGE_HUBMAP_HPA_2","0.970647474337899","2","all","TabPFN-v2p5 🇩🇪","2026-04-01T20:50:16.000Z","MUL_IMAGE_HUBMAP_HPA","268","0.652587890625","12.289363861083984"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9719128898233708","2","ft","TabM Ⓜ️","2026-04-01T20:42:45.000Z","MUL_IMAGE_HUBMAP_HPA","515","0.652587890625","22.861980438232425"
"tabm_MUL_IMAGE_HUBMAP_HPA_2","0.9709315615421276","2","all","TabM Ⓜ️","2026-04-01T20:36:40.000Z","MUL_IMAGE_HUBMAP_HPA","258","0.652587890625","11.132568359375"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9655020796712253","2","ft","CatBoost 😸","2026-04-01T20:24:30.000Z","MUL_IMAGE_HUBMAP_HPA","529","0.652587890625","24.887310028076172"
"cat_MUL_IMAGE_HUBMAP_HPA_2","0.9569640726236676","2","all","CatBoost 😸","2026-04-01T20:17:20.000Z","MUL_IMAGE_HUBMAP_HPA","285","0.652587890625","12.988670349121094"
