"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","e5_model","train_peak_cpu_gb","train_peak_gpu_gb"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.8355969305229707","3","ft","TabM Ⓜ️","2026-04-08T14:20:01.000Z","REG_TEXT_BOOK_READABILITY","6628","e5-large","2.8222808837890625","39.5556640625"
"tabm_REG_TEXT_BOOK_READABILITY_3","0.8451556292761128","3","all","TabM Ⓜ️","2026-04-08T14:17:24.000Z","REG_TEXT_BOOK_READABILITY","1034","e5-large","1.7519989013671875","2.9052734375"
"cat_REG_TEXT_BOOK_READABILITY_3","0.8498037924320665","3","ft","CatBoost 😸","2026-04-08T14:11:38.000Z","REG_TEXT_BOOK_READABILITY","6777","e5-large","2.9193763732910156","39.99761962890625"
"cat_REG_TEXT_BOOK_READABILITY_3","0.8321557181307188","3","all","CatBoost 😸","2026-04-08T14:07:59.000Z","REG_TEXT_BOOK_READABILITY","1143","e5-large","1.9137039184570312","3.39019775390625"
"light_REG_TEXT_BOOK_READABILITY_3","0.8322599216216043","3","ft","LightGBM 💡","2026-04-08T14:04:34.000Z","REG_TEXT_BOOK_READABILITY","10225","e5-large","3.0040435791015625","39.99761962890625"
"light_REG_TEXT_BOOK_READABILITY_3","0.797613928754312","3","all","LightGBM 💡","2026-04-08T14:04:29.000Z","REG_TEXT_BOOK_READABILITY","997","e5-large","1.6610145568847656","3.39019775390625"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_2","0.8908106764020517","2","ft","TabPFN-v2 🤯","2026-04-08T14:01:53.000Z","REG_TEXT_BOOK_READABILITY","10716","e5-large","3.0826416015625","39.5478515625"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_2","0.8424227051176916","2","all","TabPFN-v2 🤯","2026-04-08T14:01:33.000Z","REG_TEXT_BOOK_READABILITY","1101","e5-large","1.7287483215332031","2.8779296875"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_2","0.9017154721343508","2","ft","TabPFN-v2p5 🇩🇪","2026-04-08T13:59:36.000Z","REG_TEXT_BOOK_READABILITY","10775","e5-large","3.0125274658203125","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_2","0.8547279101970662","2","all","TabPFN-v2p5 🇩🇪","2026-04-08T13:59:07.000Z","REG_TEXT_BOOK_READABILITY","1092","e5-large","1.9818801879882812","2.8779296875"
"tabm_REG_TEXT_BOOK_READABILITY_2","0.8629773123250736","2","ft","TabM Ⓜ️","2026-04-08T13:56:23.000Z","REG_TEXT_BOOK_READABILITY","8164","e5-large","3.1530990600585938","39.5556640625"
"tabm_REG_TEXT_BOOK_READABILITY_2","0.8297987665424693","2","all","TabM Ⓜ️","2026-04-08T13:54:56.000Z","REG_TEXT_BOOK_READABILITY","999","e5-large","1.8369064331054688","3.41558837890625"
"cat_REG_TEXT_BOOK_READABILITY_2","0.8702564969345604","2","ft","CatBoost 😸","2026-04-08T13:53:43.000Z","REG_TEXT_BOOK_READABILITY","8212","e5-large","2.9885215759277344","39.99761962890625"
"cat_REG_TEXT_BOOK_READABILITY_2","0.8334326630561335","2","all","CatBoost 😸","2026-04-08T13:50:52.000Z","REG_TEXT_BOOK_READABILITY","1024","e5-large","2.1247024536132812","3.39019775390625"
"light_REG_TEXT_BOOK_READABILITY_2","0.8726022224892184","2","ft","LightGBM 💡","2026-04-08T13:45:23.000Z","REG_TEXT_BOOK_READABILITY","8176","e5-large","3.014190673828125","39.99761962890625"
"light_REG_TEXT_BOOK_READABILITY_2","0.8301998893881136","2","all","LightGBM 💡","2026-04-08T13:44:20.000Z","REG_TEXT_BOOK_READABILITY","1030","e5-large","1.9863014221191408","2.8779296875"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_1","0.8501918786874623","1","ft","TabPFN-v2 🤯","2026-04-08T13:39:30.000Z","REG_TEXT_BOOK_READABILITY","7364","e5-large","3.2646751403808594","39.5810546875"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_1","0.8382127597613639","1","all","TabPFN-v2 🤯","2026-04-08T13:27:41.000Z","REG_TEXT_BOOK_READABILITY","1056","e5-large","1.8262367248535156","3.39019775390625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8783643727235908","4","ft","LightGBM 💡","2026-04-08T13:26:27.000Z","REG_TEXT_SCIMAGOJR_IMPACT","23955","e5-large","3.035289764404297","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_1","0.8513183660107091","1","ft","TabPFN-v2p5 🇩🇪","2026-04-08T13:21:48.000Z","REG_TEXT_BOOK_READABILITY","7343","e5-large","2.8778762817382812","39.5361328125"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_1","0.8474834053760827","1","all","TabPFN-v2p5 🇩🇪","2026-04-08T13:21:14.000Z","REG_TEXT_BOOK_READABILITY","1092","e5-large","2.0353469848632812","2.8779296875"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.8103835207734139","1","ft","TabM Ⓜ️","2026-04-08T13:20:15.000Z","REG_TEXT_BOOK_READABILITY","6138","e5-large","3.014076232910156","39.99761962890625"
"tabm_REG_TEXT_BOOK_READABILITY_1","0.8091065149175662","1","all","TabM Ⓜ️","2026-04-08T13:03:57.000Z","REG_TEXT_BOOK_READABILITY","1035","e5-large","1.7561111450195312","2.9052734375"
"cat_REG_TEXT_BOOK_READABILITY_1","0.8114270871555047","1","ft","CatBoost 😸","2026-04-08T12:55:06.000Z","REG_TEXT_BOOK_READABILITY","6149","e5-large","3.0572433471679688","39.99761962890625"
"cat_REG_TEXT_BOOK_READABILITY_1","0.8144169592171482","1","all","CatBoost 😸","2026-04-08T12:38:09.000Z","REG_TEXT_BOOK_READABILITY","1012","e5-large","1.8565521240234375","3.39019775390625"
"light_REG_TEXT_BOOK_READABILITY_1","0.8165811663087907","1","ft","LightGBM 💡","2026-04-08T12:22:15.000Z","REG_TEXT_BOOK_READABILITY","6134","e5-large","2.9354896545410156","39.99761962890625"
"light_REG_TEXT_BOOK_READABILITY_1","0.796613048824504","1","all","LightGBM 💡","2026-04-08T12:21:26.000Z","REG_TEXT_BOOK_READABILITY","999","e5-large","2.2904510498046875","3.39019775390625"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.8273967319971378","0","ft","TabPFN-v2 🤯","2026-04-08T12:12:35.000Z","REG_TEXT_BOOK_READABILITY","9548","e5-large","2.9926910400390625","39.5830078125"
"tabpfnv2_REG_TEXT_BOOK_READABILITY_0","0.8007718928850687","0","all","TabPFN-v2 🤯","2026-04-08T11:53:59.000Z","REG_TEXT_BOOK_READABILITY","1109","e5-large","1.998687744140625","2.8779296875"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.8314641880580176","0","ft","TabPFN-v2p5 🇩🇪","2026-04-08T11:43:15.000Z","REG_TEXT_BOOK_READABILITY","8471","e5-large","3.0592269897460938","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BOOK_READABILITY_0","0.8145494452018935","0","all","TabPFN-v2p5 🇩🇪","2026-04-08T11:34:24.000Z","REG_TEXT_BOOK_READABILITY","1168","e5-large","1.7251014709472656","2.8779296875"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7934715969767215","0","ft","TabM Ⓜ️","2026-04-08T11:21:54.000Z","REG_TEXT_BOOK_READABILITY","6118","e5-large","2.8911666870117188","39.5458984375"
"tabm_REG_TEXT_BOOK_READABILITY_0","0.7880855849674298","0","all","TabM Ⓜ️","2026-04-08T11:17:06.000Z","REG_TEXT_BOOK_READABILITY","1036","e5-large","1.9216346740722656","2.9052734375"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8566668708415199","3","ft","CatBoost 😸","2026-04-08T11:08:35.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31796","e5-large","3.184589385986328","39.5654296875"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_1","0.9066932797431946","1","ft","TabPFN-v2p5 🇩🇪","2026-04-08T11:05:15.000Z","REG_TEXT_SCIMAGOJR_IMPACT","33068","e5-large","3.0461502075195312","39.99761962890625"
"cat_REG_TEXT_ZOMATO_RESTAURANTS_1","0.8319905143646232","1","ft","CatBoost 😸","2026-04-08T11:02:59.000Z","REG_TEXT_ZOMATO_RESTAURANTS","46435","e5-large","3.598915100097656","39.99761962890625"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_0","0.7704798813200098","0","ft","TabPFN-v2 🤯","2026-04-08T11:02:02.000Z","REG_TEXT_ZOMATO_RESTAURANTS","80591","e5-large","3.58001708984375","39.99761962890625"
"cat_REG_TEXT_BOOK_READABILITY_0","0.8120646590994346","0","ft","CatBoost 😸","2026-04-08T08:17:05.000Z","REG_TEXT_BOOK_READABILITY","8212","e5-large","2.961212158203125","39.99761962890625"
"cat_REG_TEXT_BOOK_READABILITY_0","0.7968074751421688","0","all","CatBoost 😸","2026-04-08T08:14:18.000Z","REG_TEXT_BOOK_READABILITY","1025","e5-large","2.353984832763672","3.39019775390625"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_4","0.7745608094287457","4","ft","TabPFN-v2 🤯","2026-04-08T08:05:35.000Z","REG_TEXT_ZOMATO_RESTAURANTS","78850","e5-large","3.550189971923828","39.99761962890625"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_1","0.850475973154726","1","ft","TabPFN-v2p5 🇩🇪","2026-04-08T08:02:31.000Z","REG_TEXT_ZOMATO_RESTAURANTS","64759","e5-large","3.8124771118164062","39.5810546875"
"light_REG_TEXT_BOOK_READABILITY_0","0.7877257816837757","0","ft","LightGBM 💡","2026-04-08T06:15:23.000Z","REG_TEXT_BOOK_READABILITY","6145","e5-large","2.89794921875","39.5517578125"
"light_REG_TEXT_BOOK_READABILITY_0","0.7844817973409053","0","all","LightGBM 💡","2026-04-08T06:13:12.000Z","REG_TEXT_BOOK_READABILITY","997","e5-large","1.6603050231933594","3.39019775390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8729537725448608","4","ft","TabPFN-v2 🤯","2026-04-08T05:56:51.000Z","REG_TEXT_SCIMAGOJR_IMPACT","33062","e5-large","3.0327377319335938","39.99761962890625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8800870180130005","4","all","TabPFN-v2 🤯","2026-04-08T05:52:56.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4261","e5-large","2.261634826660156","3.39019775390625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8930568695068359","4","ft","TabPFN-v2p5 🇩🇪","2026-04-08T05:49:10.000Z","REG_TEXT_SCIMAGOJR_IMPACT","32815","e5-large","3.1010704040527344","39.5185546875"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8979629278182983","4","all","TabPFN-v2p5 🇩🇪","2026-04-08T05:45:56.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4338","e5-large","2.1026153564453125","2.8779296875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8888844847679138","4","ft","TabM Ⓜ️","2026-04-08T05:42:42.000Z","REG_TEXT_SCIMAGOJR_IMPACT","23968","e5-large","3.0290260314941406","39.99761962890625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8854672908782959","4","all","TabM Ⓜ️","2026-04-08T05:42:07.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4144","e5-large","2.021099090576172","2.9072265625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8779768469328444","4","ft","CatBoost 😸","2026-04-08T05:41:03.000Z","REG_TEXT_SCIMAGOJR_IMPACT","24018","e5-large","3.0028724670410156","39.99761962890625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8738289544796357","4","all","CatBoost 😸","2026-04-08T05:17:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4041","e5-large","2.012237548828125","3.39019775390625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_4","0.8611099014963256","4","all","LightGBM 💡","2026-04-08T05:06:16.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4014","e5-large","1.7901039123535156","3.39019775390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8839349746704102","3","ft","TabPFN-v2 🤯","2026-04-08T04:53:55.000Z","REG_TEXT_SCIMAGOJR_IMPACT","32870","e5-large","3.23651123046875","39.5498046875"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8803996443748474","3","all","TabPFN-v2 🤯","2026-04-08T04:45:48.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4255","e5-large","2.3271636962890625","3.39019775390625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8614504337310791","3","ft","TabPFN-v2p5 🇩🇪","2026-04-08T04:42:48.000Z","REG_TEXT_SCIMAGOJR_IMPACT","33050","e5-large","3.0163345336914062","39.99761962890625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8615602254867554","3","all","TabPFN-v2p5 🇩🇪","2026-04-08T04:36:19.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4362","e5-large","2.0103111267089844","2.8779296875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_3","0.883165717124939","3","ft","TabM Ⓜ️","2026-04-08T04:34:26.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31915","e5-large","3.0195541381835938","39.99761962890625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_3","0.885164201259613","3","all","TabM Ⓜ️","2026-04-08T04:33:58.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4019","e5-large","2.224994659423828","3.41949462890625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8889357447624207","2","ft","TabPFN-v2p5 🇩🇪","2026-04-08T04:31:17.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31730","e5-large","3.012012481689453","39.99761962890625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8830830943792658","1","ft","CatBoost 😸","2026-04-08T04:29:30.000Z","REG_TEXT_SCIMAGOJR_IMPACT","26021","e5-large","2.9547157287597656","39.99761962890625"
"tabm_REG_TEXT_ZOMATO_RESTAURANTS_3","0.854215613672934","3","ft","TabM Ⓜ️","2026-04-08T04:29:04.000Z","REG_TEXT_ZOMATO_RESTAURANTS","60435","e5-large","3.5984039306640625","39.99761962890625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8894940872056376","0","ft","CatBoost 😸","2026-04-08T03:07:44.000Z","REG_TEXT_SCIMAGOJR_IMPACT","27171","e5-large","3.0629234313964844","39.99761962890625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_1","0.878467857837677","1","ft","TabPFN-v2 🤯","2026-04-08T00:21:06.000Z","REG_TEXT_SCIMAGOJR_IMPACT","32848","e5-large","3.1892242431640625","39.5498046875"
"light_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8703782158272668","1","ft","LightGBM 💡","2026-04-07T23:22:43.000Z","REG_TEXT_SCIMAGOJR_IMPACT","26045","e5-large","3.1925697326660156","39.5654296875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8902983665466309","0","ft","TabM Ⓜ️","2026-04-07T22:57:16.000Z","REG_TEXT_SCIMAGOJR_IMPACT","26993","e5-large","3.043739318847656","39.99761962890625"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_4","0.8466742368879513","4","ft","TabPFN-v2p5 🇩🇪","2026-04-07T22:52:05.000Z","REG_TEXT_ZOMATO_RESTAURANTS","78566","e5-large","3.5714111328125","39.99761962890625"
"tabpfnv2_REG_TEXT_ZOMATO_RESTAURANTS_3","0.774168720154878","3","ft","TabPFN-v2 🤯","2026-04-07T22:46:11.000Z","REG_TEXT_ZOMATO_RESTAURANTS","61639","e5-large","3.5537033081054688","39.99761962890625"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8563881071482934","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T22:41:10.000Z","REG_TEXT_ZOMATO_RESTAURANTS","80024","e5-large","3.8207778930664062","39.5810546875"
"tabm_REG_TEXT_ZOMATO_RESTAURANTS_0","0.8445422085309453","0","ft","TabM Ⓜ️","2026-04-07T22:39:01.000Z","REG_TEXT_ZOMATO_RESTAURANTS","69794","e5-large","3.5874671936035156","39.5615234375"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8569087616243439","3","all","CatBoost 😸","2026-04-07T21:02:30.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4191","e5-large","1.8876609802246096","2.8779296875"
"light_REG_TEXT_SCIMAGOJR_IMPACT_3","0.8550223163790844","3","ft","LightGBM 💡","2026-04-07T20:57:20.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31709","e5-large","3.161731719970703","39.5810546875"
"light_REG_TEXT_SCIMAGOJR_IMPACT_3","0.852911580457623","3","all","LightGBM 💡","2026-04-07T20:55:25.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4106","e5-large","1.751750946044922","2.8779296875"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8787010312080383","2","ft","TabPFN-v2 🤯","2026-04-07T20:53:49.000Z","REG_TEXT_SCIMAGOJR_IMPACT","31728","e5-large","3.0896987915039062","39.99761962890625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8810651898384094","2","all","TabPFN-v2 🤯","2026-04-07T20:49:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3837","e5-large","2.361431121826172","3.39019775390625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8959057331085205","2","all","TabPFN-v2p5 🇩🇪","2026-04-07T20:48:19.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3813","e5-large","1.9898529052734375","3.39019775390625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_2","0.881051778793335","2","ft","TabM Ⓜ️","2026-04-07T20:48:10.000Z","REG_TEXT_SCIMAGOJR_IMPACT","23411","e5-large","3.018596649169922","39.99761962890625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8732851147651672","2","all","TabM Ⓜ️","2026-04-07T20:45:45.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3612","e5-large","2.352436065673828","3.42144775390625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8670899251495743","2","ft","CatBoost 😸","2026-04-07T20:44:53.000Z","REG_TEXT_SCIMAGOJR_IMPACT","23316","e5-large","3.0477867126464844","39.5751953125"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_2","0.867037990579119","2","all","CatBoost 😸","2026-04-07T20:43:16.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3771","e5-large","1.9327049255371096","2.8779296875"
"light_REG_TEXT_SCIMAGOJR_IMPACT_2","0.8481613488421965","2","ft","LightGBM 💡","2026-04-07T20:41:44.000Z","REG_TEXT_SCIMAGOJR_IMPACT","23406","e5-large","2.975360870361328","39.99761962890625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_2","0.855420367005598","2","all","LightGBM 💡","2026-04-07T20:39:27.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3609","e5-large","1.6666183471679688","3.39019775390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_1","0.880364179611206","1","all","TabPFN-v2 🤯","2026-04-07T19:38:37.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4261","e5-large","2.3593521118164062","3.39019775390625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_1","0.906874418258667","1","all","TabPFN-v2p5 🇩🇪","2026-04-07T19:19:06.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4625","e5-large","2.0889129638671875","2.8779296875"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8982546925544739","0","all","TabPFN-v2 🤯","2026-04-07T19:17:41.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4271","e5-large","2.623554229736328","3.39019775390625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8972269892692566","0","all","TabPFN-v2p5 🇩🇪","2026-04-07T19:03:00.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4218","e5-large","2.373340606689453","3.39019775390625"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_2","0.9699403742944808","2","all","TabPFN-v2 🤯","2026-04-07T18:52:47.000Z","REG_TEXT_MONTGOMERY_SALARIES","1573","e5-large","2.2718734741210938","2.8779296875"
"cat_REG_TEXT_ZOMATO_RESTAURANTS_4","0.83466405021196","4","ft","CatBoost 😸","2026-04-07T18:39:18.000Z","REG_TEXT_ZOMATO_RESTAURANTS","59018","e5-large","3.555213928222656","39.99761962890625"
"cat_REG_TEXT_ZOMATO_RESTAURANTS_3","0.836265508809555","3","ft","CatBoost 😸","2026-04-07T18:39:17.000Z","REG_TEXT_ZOMATO_RESTAURANTS","59862","e5-large","3.6974563598632817","39.5849609375"
"light_REG_TEXT_ZOMATO_RESTAURANTS_1","0.8072370895888579","1","ft","LightGBM 💡","2026-04-07T18:38:31.000Z","REG_TEXT_ZOMATO_RESTAURANTS","46558","e5-large","3.57681655883789","39.99761962890625"
"tabpfnv2p5_REG_TEXT_MERCARI_MARKETPLACE_0","0.4790942842577044","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T18:33:46.000Z","REG_TEXT_MERCARI_MARKETPLACE","10587","e5-large","3.0276947021484375","39.99761962890625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_4","0.9107751689428222","4","ft","TabPFN-v2p5 🇩🇪","2026-04-07T18:32:20.000Z","REG_TEXT_BABIES_PRICES","17418","e5-large","3.237213134765625","39.5537109375"
"cat_REG_TEXT_BABIES_PRICES_1","0.9316603897533576","1","ft","CatBoost 😸","2026-04-07T18:32:15.000Z","REG_TEXT_BABIES_PRICES","13601","e5-large","2.91424560546875","39.5556640625"
"tabm_MUL_TEXT_US_ACCIDENTS_1","0.9694437311274544","1","ft","TabM Ⓜ️","2026-04-07T18:32:01.000Z","MUL_TEXT_US_ACCIDENTS","30532","e5-large","2.9782676696777344","39.99761962890625"
"tabpfnv2p5_MUL_TEXT_US_ACCIDENTS_0","0.9835185771517106","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T18:19:04.000Z","MUL_TEXT_US_ACCIDENTS","27618","e5-large","3.041675567626953","39.99761962890625"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8903544545173645","1","ft","TabM Ⓜ️","2026-04-07T17:13:12.000Z","REG_TEXT_SCIMAGOJR_IMPACT","25871","e5-large","3.073291778564453","39.5810546875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8935449719429016","1","all","TabM Ⓜ️","2026-04-07T17:11:47.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4032","e5-large","2.126110076904297","3.41949462890625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8916193921427016","1","all","CatBoost 😸","2026-04-07T17:10:21.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4045","e5-large","2.19437026977539","3.39019775390625"
"light_REG_TEXT_SCIMAGOJR_IMPACT_1","0.8729231683241181","1","all","LightGBM 💡","2026-04-07T16:50:25.000Z","REG_TEXT_SCIMAGOJR_IMPACT","4014","e5-large","2.33560562133789","3.39019775390625"
"tabpfnv2_REG_TEXT_SCIMAGOJR_IMPACT_0","0.9038403630256652","0","ft","TabPFN-v2 🤯","2026-04-07T16:39:18.000Z","REG_TEXT_SCIMAGOJR_IMPACT","22008","e5-large","3.0605621337890625","39.99761962890625"
"tabpfnv2p5_REG_TEXT_SCIMAGOJR_IMPACT_0","0.9012343287467957","0","ft","TabPFN-v2p5 🇩🇪","2026-04-07T16:31:09.000Z","REG_TEXT_SCIMAGOJR_IMPACT","21899","e5-large","2.997386932373047","39.5498046875"
"tabm_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8903781175613403","0","all","TabM Ⓜ️","2026-04-07T16:27:00.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3617","e5-large","1.9005813598632812","3.42144775390625"
"cat_REG_TEXT_SCIMAGOJR_IMPACT_0","0.8875405618939891","0","all","CatBoost 😸","2026-04-07T16:09:20.000Z","REG_TEXT_SCIMAGOJR_IMPACT","3826","e5-large","1.969806671142578","2.8779296875"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_1","0.9726396490159356","1","ft","TabPFN-v2p5 🇩🇪","2026-04-07T15:59:41.000Z","REG_TEXT_MONTGOMERY_SALARIES","12466","e5-large","2.954456329345703","39.99761962890625"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_0","0.9846824250599344","0","ft","TabPFN-v2 🤯","2026-04-07T15:53:02.000Z","REG_TEXT_MONTGOMERY_SALARIES","17501","e5-large","2.946300506591797","39.5849609375"
"cat_REG_TEXT_MONTGOMERY_SALARIES_0","0.9826026860257844","0","ft","CatBoost 😸","2026-04-07T15:46:09.000Z","REG_TEXT_MONTGOMERY_SALARIES","14499","e5-large","3.0228004455566406","39.99761962890625"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_3","0.7705728349322102","3","ft","TabPFN-v2 🤯","2026-04-07T15:23:20.000Z","REG_TEXT_VANCOUVER_SALARIES","7975","e5-large","3.168811798095703","39.5517578125"
"tabpfnv2_REG_TEXT_VANCOUVER_SALARIES_1","0.747333696871221","1","ft","TabPFN-v2 🤯","2026-04-07T15:20:06.000Z","REG_TEXT_VANCOUVER_SALARIES","6695","e5-large","2.9602012634277344","39.99761962890625"
"tabpfnv2p5_REG_TEXT_ZOMATO_RESTAURANTS_3","0.8538267611357812","3","ft","TabPFN-v2p5 🇩🇪","2026-04-07T15:02:22.000Z","REG_TEXT_ZOMATO_RESTAURANTS","61909","e5-large","3.6357688903808594","39.99761962890625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_4","0.4960635126886894","4","ft","CatBoost 😸","2026-04-07T14:30:50.000Z","REG_TEXT_MERCARI_MARKETPLACE","15710","e5-large","3.1279449462890625","39.5419921875"
"light_REG_TEXT_MERCARI_MARKETPLACE_3","0.4268368133083856","3","ft","LightGBM 💡","2026-04-07T14:28:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","10900","e5-large","2.9653282165527344","39.99761962890625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.5244381655572441","2","ft","TabM Ⓜ️","2026-04-07T14:27:07.000Z","REG_TEXT_MERCARI_MARKETPLACE","10836","e5-large","3.1792221069335938","39.99761962890625"
"tabm_REG_TEXT_MERCARI_MARKETPLACE_2","0.4813573615906085","2","all","TabM Ⓜ️","2026-04-07T14:21:44.000Z","REG_TEXT_MERCARI_MARKETPLACE","2431","e5-large","1.9171791076660156","3.42144775390625"
"cat_REG_TEXT_MERCARI_MARKETPLACE_2","0.5069392349040658","2","ft","CatBoost 😸","2026-04-07T12:22:15.000Z","REG_TEXT_MERCARI_MARKETPLACE","10861","e5-large","3.2386474609375","39.5830078125"
"tabpfnv2_REG_TEXT_MERCARI_MARKETPLACE_0","0.4404045239536344","0","ft","TabPFN-v2 🤯","2026-04-07T11:44:45.000Z","REG_TEXT_MERCARI_MARKETPLACE","10699","e5-large","2.93697738647461","39.5556640625"
