"Name","test_score","fold","multimodal_state","model","Created","dataset","Runtime","State","train_peak_cpu_gb","train_peak_gpu_gb"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9636959663226456","0","ft","TabM Ⓜ️","2026-04-03T06:13:42.000Z","MUL_TEXT_SPOTIFY_GENRES","4105","finished","1.8207893371582031","21.3544921875"
"light_MUL_TEXT_WINE_REVIEW_2","0.963678116524292","2","all","LightGBM 💡","2026-04-03T02:59:39.000Z","MUL_TEXT_WINE_REVIEW","159","finished","1.5376853942871094","1.0986328125"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9636580978001128","2","ft","CatBoost 😸","2026-04-03T06:27:24.000Z","MUL_TEXT_SPOTIFY_GENRES","5693","finished","2.592601776123047","21.3447265625"
"light_REG_TEXT_MONTGOMERY_SALARIES_1","0.9633666018523712","1","ft","LightGBM 💡","2026-04-03T19:15:17.000Z","REG_TEXT_MONTGOMERY_SALARIES","2439","finished","1.7393836975097656","16.7861328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.962992066846707","4","ft","TabM Ⓜ️","2026-04-03T07:42:23.000Z","MUL_TEXT_SPOTIFY_GENRES","4085","finished","1.7824363708496094","21.3544921875"
"cat_REG_TEXT_MONTGOMERY_SALARIES_1","0.9625839866340083","1","ft","CatBoost 😸","2026-04-03T19:17:39.000Z","REG_TEXT_MONTGOMERY_SALARIES","2486","finished","1.9607887268066408","16.7861328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.96238272589111","3","ft","TabM Ⓜ️","2026-04-03T07:28:23.000Z","MUL_TEXT_SPOTIFY_GENRES","4096","finished","1.7917022705078125","21.3544921875"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.962316575184763","2","ft","TabM Ⓜ️","2026-04-03T06:34:08.000Z","MUL_TEXT_SPOTIFY_GENRES","4088","finished","1.7862510681152344","21.3544921875"
"light_MUL_TEXT_US_ACCIDENTS_2","0.9622058811115456","2","all","LightGBM 💡","2026-04-03T08:59:53.000Z","MUL_TEXT_US_ACCIDENTS","578","finished","1.645263671875","1.0986328125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9616423872180452","2","all","TabPFN-v2p5 🇩🇪","2026-04-02T23:41:27.000Z","BIN_TEXT_FAKE_JOB_POSTING","243","finished","1.673309326171875","1.0986328125"
"cat_MUL_TEXT_SPOTIFY_GENRES_0","0.9612303646693776","0","all","CatBoost 😸","2026-04-03T06:11:00.000Z","MUL_TEXT_SPOTIFY_GENRES","2617","finished","2.4682655334472656","1.0986328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_4","0.961102499009658","4","all","TabM Ⓜ️","2026-04-03T07:41:03.000Z","MUL_TEXT_SPOTIFY_GENRES","219","finished","1.7307090759277344","1.1845703125"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.9610352284847036","1","ft","CatBoost 😸","2026-04-03T06:19:04.000Z","MUL_TEXT_SPOTIFY_GENRES","6260","finished","2.634929656982422","21.3447265625"
"cat_MUL_TEXT_SPOTIFY_GENRES_4","0.9609820977716144","4","all","CatBoost 😸","2026-04-03T07:38:28.000Z","MUL_TEXT_SPOTIFY_GENRES","2218","finished","2.41830062866211","1.0986328125"
"cat_MUL_TEXT_SPOTIFY_GENRES_3","0.9607689358606414","3","all","CatBoost 😸","2026-04-03T07:19:16.000Z","MUL_TEXT_SPOTIFY_GENRES","2436","finished","2.4697189331054688","1.0986328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_3","0.960388871504114","3","all","TabM Ⓜ️","2026-04-03T07:28:10.000Z","MUL_TEXT_SPOTIFY_GENRES","219","finished","1.7311363220214844","1.1845703125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9602157195943948","1","ft","TabM Ⓜ️","2026-04-03T06:19:55.000Z","MUL_TEXT_SPOTIFY_GENRES","4091","finished","1.786518096923828","21.3544921875"
"cat_MUL_TEXT_SPOTIFY_GENRES_2","0.9599136226972744","2","all","CatBoost 😸","2026-04-03T06:27:03.000Z","MUL_TEXT_SPOTIFY_GENRES","2626","finished","2.4213180541992188","1.0986328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_0","0.9597419051028228","0","all","TabM Ⓜ️","2026-04-03T06:13:34.000Z","MUL_TEXT_SPOTIFY_GENRES","214","finished","1.729694366455078","1.1845703125"
"tabpfnv2p5_REG_TEXT_MONTGOMERY_SALARIES_1","0.9597058078953296","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T19:22:30.000Z","REG_TEXT_MONTGOMERY_SALARIES","241","finished","1.6981201171875","1.0986328125"
"light_MUL_TEXT_US_ACCIDENTS_3","0.9590204469840264","3","all","LightGBM 💡","2026-04-03T09:24:38.000Z","MUL_TEXT_US_ACCIDENTS","575","finished","1.6534156799316406","1.0986328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_2","0.9587911882189126","2","all","TabM Ⓜ️","2026-04-03T06:30:22.000Z","MUL_TEXT_SPOTIFY_GENRES","220","finished","1.7347183227539062","1.1845703125"
"cat_MUL_TEXT_SPOTIFY_GENRES_1","0.9572802831353272","1","all","CatBoost 😸","2026-04-03T06:19:02.000Z","MUL_TEXT_SPOTIFY_GENRES","2514","finished","2.464893341064453","1.0986328125"
"tabm_MUL_TEXT_SPOTIFY_GENRES_1","0.9561021577270632","1","all","TabM Ⓜ️","2026-04-03T06:19:42.000Z","MUL_TEXT_SPOTIFY_GENRES","217","finished","1.7340736389160156","1.1845703125"
"tabpfnv2_REG_TEXT_MONTGOMERY_SALARIES_1","0.9556703497593612","1","all","TabPFN-v2 🤯","2026-04-03T19:24:08.000Z","REG_TEXT_MONTGOMERY_SALARIES","253","finished","2.484111785888672","1.0986328125"
"tabm_REG_TEXT_MONTGOMERY_SALARIES_1","0.9545554256361948","1","all","TabM Ⓜ️","2026-04-03T19:19:55.000Z","REG_TEXT_MONTGOMERY_SALARIES","228","finished","1.7483406066894531","1.1748046875"
"cat_REG_TEXT_MONTGOMERY_SALARIES_1","0.9537292540315674","1","all","CatBoost 😸","2026-04-03T19:17:22.000Z","REG_TEXT_MONTGOMERY_SALARIES","260","finished","1.8577537536621096","1.0986328125"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.9519942434210528","3","all","TabM Ⓜ️","2026-04-02T23:50:26.000Z","BIN_TEXT_FAKE_JOB_POSTING","231","finished","1.7357101440429688","1.1845703125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.950415589755639","0","all","TabPFN-v2p5 🇩🇪","2026-04-02T23:27:21.000Z","BIN_TEXT_FAKE_JOB_POSTING","243","finished","1.6778068542480469","1.0986328125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.9500851738721804","3","all","TabPFN-v2p5 🇩🇪","2026-04-02T23:55:05.000Z","BIN_TEXT_FAKE_JOB_POSTING","243","finished","1.6758079528808594","1.0986328125"
"light_REG_TEXT_MONTGOMERY_SALARIES_1","0.9495039842635208","1","all","LightGBM 💡","2026-04-03T19:14:50.000Z","REG_TEXT_MONTGOMERY_SALARIES","215","finished","1.5098304748535156","1.0986328125"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_4","0.9490236386808428","4","ft","TabPFN-v2 🤯","2026-04-02T22:27:46.000Z","BIN_TEXT_JIGSAW_TOXICITY","995","finished","1.9096183776855469","17.7705078125"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_1","0.9479998787792464","1","all","TabPFN-v2p5 🇩🇪","2026-04-03T10:59:09.000Z","REG_TEXT_BABIES_PRICES","141","finished","1.608978271484375","1.1044921875"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_1","0.9478234218048318","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T11:00:03.000Z","REG_TEXT_BABIES_PRICES","2776","finished","1.79052734375","16.9619140625"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_4","0.9467976919988128","4","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:25:15.000Z","BIN_TEXT_JIGSAW_TOXICITY","981","finished","1.8700408935546875","17.7705078125"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_4","0.9454774000942754","4","ft","TabM Ⓜ️","2026-04-02T22:24:00.000Z","BIN_TEXT_JIGSAW_TOXICITY","993","finished","1.8214378356933592","15.2841796875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_3","0.9444901315789472","3","ft","TabM Ⓜ️","2026-04-02T23:53:29.000Z","BIN_TEXT_FAKE_JOB_POSTING","1091","finished","1.8017044067382812","21.1376953125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_2","0.9444313909774436","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T23:41:39.000Z","BIN_TEXT_FAKE_JOB_POSTING","1620","finished","1.8598365783691408","18.8779296875"
"tabm_MUL_TEXT_US_ACCIDENTS_2","0.9441330875250152","2","ft","TabM Ⓜ️","2026-04-03T09:12:26.000Z","MUL_TEXT_US_ACCIDENTS","5397","finished","1.8839454650878904","20.7490234375"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_3","0.9431990781961976","3","ft","TabM Ⓜ️","2026-04-02T22:17:48.000Z","BIN_TEXT_JIGSAW_TOXICITY","995","finished","1.8283424377441408","15.2841796875"
"cat_BIN_TEXT_JIGSAW_TOXICITY_4","0.9420075420311108","4","ft","CatBoost 😸","2026-04-02T22:22:55.000Z","BIN_TEXT_JIGSAW_TOXICITY","995","finished","1.8115386962890625","15.2744140625"
"tabm_REG_TEXT_BABIES_PRICES_1","0.9419306667920456","1","ft","TabM Ⓜ️","2026-04-03T10:58:04.000Z","REG_TEXT_BABIES_PRICES","2537","finished","1.8174095153808592","20.8642578125"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.941420935150376","2","ft","TabPFN-v2 🤯","2026-04-02T23:45:28.000Z","BIN_TEXT_FAKE_JOB_POSTING","1648","finished","1.9113616943359375","18.8779296875"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_3","0.9411040695542868","3","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:19:05.000Z","BIN_TEXT_JIGSAW_TOXICITY","1041","finished","1.8766517639160156","17.7705078125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_3","0.9407527608082707","3","ft","TabPFN-v2p5 🇩🇪","2026-04-02T23:55:08.000Z","BIN_TEXT_FAKE_JOB_POSTING","1622","finished","1.8525848388671875","18.8779296875"
"tabm_REG_TEXT_BABIES_PRICES_1","0.9407279757602522","1","all","TabM Ⓜ️","2026-04-03T10:57:36.000Z","REG_TEXT_BABIES_PRICES","141","finished","1.7436752319335938","1.1240234375"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.9402314379699248","0","all","TabM Ⓜ️","2026-04-02T23:24:33.000Z","BIN_TEXT_FAKE_JOB_POSTING","233","finished","1.7361335754394531","1.1845703125"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_3","0.9400456537299884","3","ft","TabPFN-v2 🤯","2026-04-02T22:19:58.000Z","BIN_TEXT_JIGSAW_TOXICITY","1039","finished","1.896453857421875","17.7705078125"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_2","0.9388069783834586","2","all","TabPFN-v2 🤯","2026-04-02T23:45:04.000Z","BIN_TEXT_FAKE_JOB_POSTING","270","finished","1.7038917541503906","1.0986328125"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_2","0.9370493549119224","2","ft","TabPFN-v2 🤯","2026-04-02T22:14:09.000Z","BIN_TEXT_JIGSAW_TOXICITY","1157","finished","1.8988761901855469","17.7705078125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_1","0.9367730850563912","1","all","TabPFN-v2p5 🇩🇪","2026-04-02T23:34:35.000Z","BIN_TEXT_FAKE_JOB_POSTING","242","finished","1.672199249267578","1.0986328125"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9362099145462356","3","ft","TabM Ⓜ️","2026-04-03T00:25:08.000Z","MUL_TEXT_PRODUCT_SENTIMENT","512","finished","1.7143783569335938","18.9013671875"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_2","0.9353886241030744","2","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:11:29.000Z","BIN_TEXT_JIGSAW_TOXICITY","1154","finished","1.8752098083496096","17.7705078125"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.9352735342938986","1","all","TabPFN-v2 🤯","2026-04-03T11:01:58.000Z","REG_TEXT_BABIES_PRICES","149","finished","1.6424407958984375","1.1044921875"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.9351210056390976","4","ft","TabM Ⓜ️","2026-04-03T00:02:25.000Z","BIN_TEXT_FAKE_JOB_POSTING","1477","finished","1.8017501831054688","21.1376953125"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9349781245445334","3","ft","TabPFN-v2 🤯","2026-04-03T00:25:56.000Z","MUL_TEXT_PRODUCT_SENTIMENT","511","finished","1.7363853454589844","17.0595703125"
"cat_REG_TEXT_BABIES_PRICES_1","0.934436444736227","1","ft","CatBoost 😸","2026-04-03T10:53:43.000Z","REG_TEXT_BABIES_PRICES","2559","finished","1.9751434326171875","20.8525390625"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9336490846109242","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T00:25:34.000Z","MUL_TEXT_PRODUCT_SENTIMENT","510","finished","1.7417831420898438","17.0595703125"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9335996019700096","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T00:15:10.000Z","MUL_TEXT_PRODUCT_SENTIMENT","554","finished","1.7370986938476562","17.0595703125"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_0","0.933564379699248","0","ft","TabM Ⓜ️","2026-04-02T23:24:49.000Z","BIN_TEXT_FAKE_JOB_POSTING","1322","finished","1.7995643615722656","21.1376953125"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9330210291353384","0","ft","LightGBM 💡","2026-04-02T23:19:20.000Z","BIN_TEXT_FAKE_JOB_POSTING","1313","finished","1.7894401550292969","21.1279296875"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_1","0.9323857783830024","1","ft","TabPFN-v2p5 🇩🇪","2026-04-02T22:02:13.000Z","BIN_TEXT_JIGSAW_TOXICITY","1037","finished","1.8770637512207031","17.7705078125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9323302626190962","3","ft","CatBoost 😸","2026-04-03T00:24:47.000Z","MUL_TEXT_PRODUCT_SENTIMENT","513","finished","1.7403526306152344","18.8955078125"
"light_BIN_TEXT_JIGSAW_TOXICITY_4","0.9318205625098204","4","ft","LightGBM 💡","2026-04-02T22:21:28.000Z","BIN_TEXT_JIGSAW_TOXICITY","1036","finished","1.826030731201172","15.2744140625"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_2","0.9317943749017964","2","ft","TabM Ⓜ️","2026-04-02T22:10:24.000Z","BIN_TEXT_JIGSAW_TOXICITY","702","finished","1.860137939453125","15.2841796875"
"cat_BIN_TEXT_JIGSAW_TOXICITY_3","0.9317419996857488","3","ft","CatBoost 😸","2026-04-02T22:17:01.000Z","BIN_TEXT_JIGSAW_TOXICITY","1016","finished","1.839111328125","15.2744140625"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9308990249060152","0","all","TabPFN-v2 🤯","2026-04-02T23:28:33.000Z","BIN_TEXT_FAKE_JOB_POSTING","248","finished","1.702373504638672","1.0986328125"
"light_BIN_TEXT_JIGSAW_TOXICITY_3","0.930786151992877","3","ft","LightGBM 💡","2026-04-02T22:15:33.000Z","BIN_TEXT_JIGSAW_TOXICITY","991","finished","1.8106460571289065","15.2744140625"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.930477429551146","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T01:33:11.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3360","finished","1.9959869384765625","20.8525390625"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_0","0.9298723531476716","0","ft","TabPFN-v2p5 🇩🇪","2026-04-03T10:43:41.000Z","REG_TEXT_BABIES_PRICES","2780","finished","1.76690673828125","16.9619140625"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9296616019810224","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T00:21:30.000Z","MUL_TEXT_PRODUCT_SENTIMENT","480","finished","1.7605018615722656","17.0595703125"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9289385573308272","3","all","CatBoost 😸","2026-04-02T23:48:12.000Z","BIN_TEXT_FAKE_JOB_POSTING","248","finished","1.7310142517089844","1.0986328125"
"cat_BIN_TEXT_JIGSAW_TOXICITY_2","0.9289181026205066","2","ft","CatBoost 😸","2026-04-02T22:07:28.000Z","BIN_TEXT_JIGSAW_TOXICITY","691","finished","1.8237533569335935","15.2744140625"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_0","0.9288351751950976","0","ft","TabPFN-v2 🤯","2026-04-02T21:23:16.000Z","BIN_TEXT_JIGSAW_TOXICITY","1221","finished","1.9118499755859375","17.7705078125"
"light_BIN_TEXT_FAKE_JOB_POSTING_4","0.9288210761278196","4","ft","LightGBM 💡","2026-04-02T23:59:01.000Z","BIN_TEXT_FAKE_JOB_POSTING","1491","finished","1.7977752685546875","21.1279296875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_0","0.9286007988721804","0","ft","TabPFN-v2 🤯","2026-04-02T23:29:00.000Z","BIN_TEXT_FAKE_JOB_POSTING","1681","finished","1.9157600402832031","18.8779296875"
"tabpfnv2_BIN_TEXT_JIGSAW_TOXICITY_1","0.9283878035580232","1","ft","TabPFN-v2 🤯","2026-04-02T22:03:55.000Z","BIN_TEXT_JIGSAW_TOXICITY","1043","finished","1.8957633972167969","17.7705078125"
"light_BIN_TEXT_FAKE_JOB_POSTING_2","0.9273085056390976","2","all","LightGBM 💡","2026-04-02T23:37:15.000Z","BIN_TEXT_FAKE_JOB_POSTING","224","finished","1.557086944580078","1.0986328125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_4","0.9271836818609024","4","all","TabPFN-v2p5 🇩🇪","2026-04-03T00:04:31.000Z","BIN_TEXT_FAKE_JOB_POSTING","244","finished","1.6706275939941406","1.0986328125"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_1","0.9269707471804512","1","all","TabM Ⓜ️","2026-04-02T23:32:57.000Z","BIN_TEXT_FAKE_JOB_POSTING","230","finished","1.7381248474121094","1.1845703125"
"tabpfnv2p5_BIN_TEXT_JIGSAW_TOXICITY_0","0.9268274585799332","0","ft","TabPFN-v2p5 🇩🇪","2026-04-02T20:57:32.000Z","BIN_TEXT_JIGSAW_TOXICITY","1216","finished","1.871685028076172","17.7705078125"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.92663712397804","2","ft","TabM Ⓜ️","2026-04-03T01:27:13.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2409","finished","1.8139572143554688","19.7138671875"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_1","0.9265624544565152","1","ft","TabPFN-v2 🤯","2026-04-03T00:16:28.000Z","MUL_TEXT_PRODUCT_SENTIMENT","551","finished","1.736328125","17.0595703125"
"cat_BIN_TEXT_FAKE_JOB_POSTING_0","0.9265008223684212","0","ft","CatBoost 😸","2026-04-02T23:23:13.000Z","BIN_TEXT_FAKE_JOB_POSTING","1333","finished","1.8815383911132812","21.1279296875"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_2","0.926487616663215","2","ft","CatBoost 😸","2026-04-03T00:18:52.000Z","MUL_TEXT_PRODUCT_SENTIMENT","373","finished","1.71881103515625","18.8955078125"
"tabpfnv2p5_BIN_TEXT_FAKE_JOB_POSTING_0","0.9264273966165412","0","ft","TabPFN-v2p5 🇩🇪","2026-04-02T23:27:28.000Z","BIN_TEXT_FAKE_JOB_POSTING","1654","finished","1.8531379699707031","18.8779296875"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9261194109561236","2","ft","TabPFN-v2 🤯","2026-04-03T01:37:23.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3367","finished","2.010669708251953","20.8525390625"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_2","0.9259574718045112","2","all","TabM Ⓜ️","2026-04-02T23:39:57.000Z","BIN_TEXT_FAKE_JOB_POSTING","229","finished","1.7351112365722656","1.1845703125"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9256836967364288","0","ft","TabPFN-v2p5 🇩🇪","2026-04-03T01:06:12.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3745","finished","1.9658050537109375","20.8525390625"
"light_BIN_TEXT_JIGSAW_TOXICITY_2","0.9254133277466436","2","ft","LightGBM 💡","2026-04-02T22:04:50.000Z","BIN_TEXT_JIGSAW_TOXICITY","676","finished","1.8289756774902344","15.2744140625"
"tabpfnv2_REG_TEXT_BABIES_PRICES_1","0.9253309438182868","1","ft","TabPFN-v2 🤯","2026-04-03T11:02:05.000Z","REG_TEXT_BABIES_PRICES","2788","finished","1.7986183166503906","16.9619140625"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9247838791253772","4","ft","TabPFN-v2p5 🇩🇪","2026-04-03T02:09:34.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3340","finished","1.9646987915039065","20.8525390625"
"light_BIN_TEXT_FAKE_JOB_POSTING_0","0.9245917528195488","0","all","LightGBM 💡","2026-04-02T23:19:04.000Z","BIN_TEXT_FAKE_JOB_POSTING","224","finished","1.568603515625","1.0986328125"
"tabm_BIN_TEXT_JIGSAW_TOXICITY_1","0.9243265420136524","1","ft","TabM Ⓜ️","2026-04-02T21:58:37.000Z","BIN_TEXT_JIGSAW_TOXICITY","683","finished","1.831138610839844","15.2841796875"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_3","0.924273662322556","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T11:33:56.000Z","REG_TEXT_BABIES_PRICES","2778","finished","1.7721595764160156","16.9619140625"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_3","0.9239962768285336","3","all","TabPFN-v2 🤯","2026-04-03T00:25:44.000Z","MUL_TEXT_PRODUCT_SENTIMENT","52","finished","1.510234832763672","1.0986328125"
"tabm_MUL_TEXT_PRODUCT_SENTIMENT_2","0.923449481765625","2","ft","TabM Ⓜ️","2026-04-03T00:20:11.000Z","MUL_TEXT_PRODUCT_SENTIMENT","360","finished","1.7299919128417969","18.9033203125"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9231002661099884","4","ft","TabPFN-v2 🤯","2026-04-03T02:11:38.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3395","finished","2.04092788696289","20.8525390625"
"light_BIN_TEXT_FAKE_JOB_POSTING_3","0.9230204417293232","3","ft","LightGBM 💡","2026-04-02T23:46:54.000Z","BIN_TEXT_FAKE_JOB_POSTING","1089","finished","1.7880935668945312","21.1279296875"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9229313148920836","1","ft","TabPFN-v2p5 🇩🇪","2026-04-03T01:14:45.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2506","finished","1.9974479675292969","20.8525390625"
"tabm_REG_TEXT_BABIES_PRICES_0","0.9227178130958448","0","ft","TabM Ⓜ️","2026-04-03T10:42:14.000Z","REG_TEXT_BABIES_PRICES","2525","finished","1.8210906982421875","20.8623046875"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9223652800081904","4","ft","TabM Ⓜ️","2026-04-03T02:08:41.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2868","finished","1.8175010681152344","19.7138671875"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9223523177086654","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T01:30:03.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","436","finished","1.768901824951172","1.0986328125"
"tabm_BIN_TEXT_FAKE_JOB_POSTING_4","0.9211847979323308","4","all","TabM Ⓜ️","2026-04-03T00:02:19.000Z","BIN_TEXT_FAKE_JOB_POSTING","232","finished","1.7360572814941406","1.1845703125"
"tabpfnv2_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9210434756932422","2","ft","TabPFN-v2 🤯","2026-04-03T00:22:19.000Z","MUL_TEXT_PRODUCT_SENTIMENT","441","finished","1.701496124267578","17.0595703125"
"tabpfnv2p5_REG_TEXT_BABIES_PRICES_2","0.9210191525922108","2","ft","TabPFN-v2p5 🇩🇪","2026-04-03T11:20:38.000Z","REG_TEXT_BABIES_PRICES","2781","finished","1.782489776611328","16.9619140625"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9205242223766372","3","ft","TabPFN-v2p5 🇩🇪","2026-04-03T01:59:39.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2657","finished","1.9660568237304688","20.8525390625"
"tabpfnv2p5_MUL_TEXT_PRODUCT_SENTIMENT_2","0.9200492440507004","2","all","TabPFN-v2p5 🇩🇪","2026-04-03T00:21:05.000Z","MUL_TEXT_PRODUCT_SENTIMENT","54","finished","1.5364112854003906","1.0986328125"
"cat_MUL_TEXT_PRODUCT_SENTIMENT_4","0.919995931555325","4","ft","CatBoost 😸","2026-04-03T00:27:03.000Z","MUL_TEXT_PRODUCT_SENTIMENT","432","finished","1.7393875122070312","18.8955078125"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9199266356593956","2","ft","CatBoost 😸","2026-04-03T01:24:22.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2474","finished","2.2755813598632812","19.7041015625"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9198446089509948","0","ft","TabPFN-v2 🤯","2026-04-03T01:08:28.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3711","finished","2.0107574462890625","20.8525390625"
"cat_BIN_TEXT_FAKE_JOB_POSTING_3","0.9197897086466164","3","ft","CatBoost 😸","2026-04-02T23:49:37.000Z","BIN_TEXT_FAKE_JOB_POSTING","1102","finished","1.8859100341796875","21.1279296875"
"cat_BIN_TEXT_FAKE_JOB_POSTING_2","0.9197162828947368","2","ft","CatBoost 😸","2026-04-02T23:38:41.000Z","BIN_TEXT_FAKE_JOB_POSTING","1482","finished","1.94580078125","21.1279296875"
"tabpfnv2_BIN_TEXT_FAKE_JOB_POSTING_3","0.9195988016917294","3","ft","TabPFN-v2 🤯","2026-04-02T23:57:09.000Z","BIN_TEXT_FAKE_JOB_POSTING","1630","finished","1.8932151794433592","18.8779296875"
