"Name","test_score","fold","model","multimodal_state","dataset","Created","no_pca"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7750871080139372","4","CatBoost 😸","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:46:01.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_4","0.7859538327526133","4","CatBoost 😸","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:45:12.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7507186411149825","3","LightGBM 💡","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:44:45.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7156358885017421","3","LightGBM 💡","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:43:43.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7412456445993031","3","CatBoost 😸","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:43:22.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_3","0.7387412891986063","3","CatBoost 😸","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:43:06.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7625435540069687","2","LightGBM 💡","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:41:31.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7500871080139374","2","LightGBM 💡","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:40:54.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7778527874564459","2","CatBoost 😸","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:40:42.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_2","0.7569250871080139","2","CatBoost 😸","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:39:45.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7475391986062717","1","LightGBM 💡","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:39:28.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.747147212543554","1","LightGBM 💡","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:38:19.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7603440766550522","1","CatBoost 😸","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:37:45.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_1","0.7543336236933798","1","CatBoost 😸","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:36:51.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7920296167247386","0","LightGBM 💡","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:36:03.000Z","true"
"light_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.7926393728222997","0","LightGBM 💡","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:35:40.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.8073606271777003","0","CatBoost 😸","ft","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:34:16.000Z","true"
"cat_BIN_IMAGE_MAMMOGRAPHY_CMMD_0","0.802177700348432","0","CatBoost 😸","all","BIN_IMAGE_MAMMOGRAPHY_CMMD","2026-04-15T08:33:44.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_4","0.7026894037597685","4","LightGBM 💡","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:31:16.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_4","0.6811392532314644","4","LightGBM 💡","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:30:59.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_4","0.7052290728620483","4","CatBoost 😸","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:29:24.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_4","0.7146205575631875","4","CatBoost 😸","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:28:30.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_3","0.7284300083068344","3","LightGBM 💡","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:27:36.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_3","0.7040809307887259","3","LightGBM 💡","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:26:40.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_3","0.737038428368104","3","CatBoost 😸","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:25:49.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_3","0.7047846307691493","3","CatBoost 😸","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:23:40.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_2","0.735070184813837","2","LightGBM 💡","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:23:11.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_2","0.7109697832286602","2","LightGBM 💡","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:22:50.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_2","0.7286522293532839","2","CatBoost 😸","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:21:28.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_2","0.7345463780614917","2","CatBoost 😸","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:21:25.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_1","0.7171337717789854","1","LightGBM 💡","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:18:54.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_1","0.7043401886762504","1","LightGBM 💡","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:17:04.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_1","0.730154866905466","1","CatBoost 😸","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:14:48.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_1","0.7094353998126993","1","CatBoost 😸","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:14:33.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_0","0.7258321384542941","0","LightGBM 💡","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:14:17.000Z","true"
"light_BIN_IMAGE_HATEFUL_MEME_0","0.7118480854598653","0","LightGBM 💡","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:13:37.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_0","0.7424669710742271","0","CatBoost 😸","ft","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:12:46.000Z","true"
"cat_BIN_IMAGE_HATEFUL_MEME_0","0.7278744556907105","0","CatBoost 😸","all","BIN_IMAGE_HATEFUL_MEME","2026-04-15T08:11:57.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9136743337225391","4","LightGBM 💡","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:11:26.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9067356631658148","4","LightGBM 💡","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:10:39.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.916718944321546","4","CatBoost 😸","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:10:35.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_4","0.9136062977315","4","CatBoost 😸","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:10:04.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9015839379031508","3","LightGBM 💡","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:09:45.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.8943871307921891","3","LightGBM 💡","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:09:27.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.905700115361026","3","CatBoost 😸","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:08:53.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_3","0.9012667701213942","3","CatBoost 😸","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:08:23.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9127298340822296","2","LightGBM 💡","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:08:15.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.9062313964087","2","LightGBM 💡","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:07:03.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.916732951731466","2","CatBoost 😸","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:06:47.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_2","0.90993335474466","2","CatBoost 😸","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:06:38.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9058531963408644","1","LightGBM 💡","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:05:26.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.8971025672580796","1","LightGBM 💡","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:05:26.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9058051709354248","1","CatBoost 😸","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:04:59.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_1","0.9032318096272928","1","CatBoost 😸","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:04:57.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.903678045686168","0","LightGBM 💡","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:03:22.000Z","true"
"light_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.8999380672375686","0","LightGBM 💡","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:03:21.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.9091309302621086","0","CatBoost 😸","ft","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:03:20.000Z","true"
"cat_BIN_IMAGE_CELEB_ATTRACTIVENESS_0","0.907530083414126","0","CatBoost 😸","all","BIN_IMAGE_CELEB_ATTRACTIVENESS","2026-04-15T08:03:18.000Z","true"
