"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created"
"tabm_REG_IMAGE_MANGO_MASS_1","0.7209043033977087","60","TabM Ⓜ️","1","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:17:04.000Z"
"cat_REG_IMAGE_MANGO_MASS_1","0.5518697151950427","60","CatBoost 😸","1","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:16:43.000Z"
"light_REG_IMAGE_MANGO_MASS_1","0.5452343925868706","60","LightGBM 💡","1","all","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:16:06.000Z"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_0","0.6512509482009977","60","TabPFN-v2p5 🇩🇪","0","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:15:21.000Z"
"tabpfnv2_REG_IMAGE_MANGO_MASS_0","0.5742810728277313","60","TabPFN-v2 🤯","0","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:14:41.000Z"
"tabm_REG_IMAGE_MANGO_MASS_0","0.6054291250118105","60","TabM Ⓜ️","0","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:14:04.000Z"
"cat_REG_IMAGE_MANGO_MASS_0","0.4933040759498196","60","CatBoost 😸","0","all","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:12:39.000Z"
"light_REG_IMAGE_MANGO_MASS_0","0.4147833984696968","60","LightGBM 💡","0","all","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:10:31.000Z"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_4","0.48986497864782896","60","TabPFN-v2p5 🇩🇪","4","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:09:11.000Z"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4751789083739014","60","TabPFN-v2 🤯","4","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:07:31.000Z"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4773142361569158","60","TabM Ⓜ️","4","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:03:44.000Z"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4505787773154441","60","CatBoost 😸","4","all","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:01:25.000Z"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4297040189890923","60","LightGBM 💡","4","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:00:02.000Z"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_3","0.512993975427819","60","TabPFN-v2p5 🇩🇪","3","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:59:16.000Z"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5057963422230027","60","TabPFN-v2 🤯","3","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:55:38.000Z"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5108342093073552","60","TabM Ⓜ️","3","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:54:01.000Z"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4783023556876551","60","CatBoost 😸","3","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:52:06.000Z"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.46070779344788","60","LightGBM 💡","3","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:49:53.000Z"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.45251447630854047","60","TabPFN-v2p5 🇩🇪","2","all","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:47:45.000Z"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4375186338683488","60","TabPFN-v2 🤯","2","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:45:54.000Z"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4434365946209487","60","TabM Ⓜ️","2","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:43:51.000Z"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.422354384713709","60","CatBoost 😸","2","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:42:50.000Z"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4082536900481466","60","LightGBM 💡","2","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:40:09.000Z"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4472906991209955","60","TabPFN-v2p5 🇩🇪","1","all","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:38:36.000Z"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4273138852003686","60","TabPFN-v2 🤯","1","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:36:15.000Z"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4439535476037122","60","TabM Ⓜ️","1","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:32:16.000Z"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4139399385696183","60","CatBoost 😸","1","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:31:41.000Z"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4196460656338098","60","LightGBM 💡","1","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:30:29.000Z"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5120279344014692","60","TabPFN-v2p5 🇩🇪","0","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:28:54.000Z"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4992922281397505","60","TabPFN-v2 🤯","0","all","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:24:17.000Z"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_0","0.49847201324173984","60","TabM Ⓜ️","0","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:22:40.000Z"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4558296264919473","60","CatBoost 😸","0","all","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:21:47.000Z"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4622888866414201","60","LightGBM 💡","0","all","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:21:07.000Z"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","-0.6783109903335571","60","TabPFN-v2p5 🇩🇪","4","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:20:49.000Z"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_4","0.6154119968414307","60","TabPFN-v2 🤯","4","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:19:56.000Z"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.8849063515663147","60","TabM Ⓜ️","4","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:19:40.000Z"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.6172876457499918","60","CatBoost 😸","4","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:18:32.000Z"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.5815422632235088","60","LightGBM 💡","4","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:17:51.000Z"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","0.5143764019012451","60","TabPFN-v2p5 🇩🇪","3","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:17:18.000Z"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","0.4123622179031372","60","TabPFN-v2 🤯","3","all","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:57.000Z"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-0.6731284856796265","60","TabM Ⓜ️","3","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:38.000Z"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-1.6214388796813908","60","CatBoost 😸","3","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:17.000Z"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-0.7297952633691112","60","LightGBM 💡","3","all","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:15:48.000Z"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","-0.30422651767730713","60","TabPFN-v2p5 🇩🇪","2","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:14:42.000Z"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.4821655750274658","60","TabPFN-v2 🤯","2","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:14:10.000Z"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","0.6421749591827393","60","TabM Ⓜ️","2","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:13:38.000Z"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.32878962669083955","60","CatBoost 😸","2","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:13:09.000Z"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.12500627247379936","60","LightGBM 💡","2","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:12:25.000Z"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","0.9478324055671692","60","TabPFN-v2p5 🇩🇪","1","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:11:55.000Z"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","0.8578483462333679","60","TabPFN-v2 🤯","1","all","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:11:32.000Z"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","0.6574800610542297","60","TabM Ⓜ️","1","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:10:53.000Z"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.35899311752706686","60","CatBoost 😸","1","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:09:40.000Z"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.40048284638562515","60","LightGBM 💡","1","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:09:19.000Z"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.7243515253067017","60","TabPFN-v2p5 🇩🇪","0","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:08:33.000Z"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","0.7220161557197571","60","TabPFN-v2 🤯","0","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:08:08.000Z"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.7793232798576355","60","TabM Ⓜ️","0","all","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:07:00.000Z"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.5290262273935347","60","CatBoost 😸","0","all","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:05:31.000Z"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.6755402186734464","60","LightGBM 💡","0","all","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:04:39.000Z"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_4","0.32440531878260725","60","TabPFN-v2p5 🇩🇪","4","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T12:02:37.000Z"
"tabpfnv2_REG_IMAGE_HNM_FASHION_4","0.2941732548784173","60","TabPFN-v2 🤯","4","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T12:00:53.000Z"
"tabm_REG_IMAGE_HNM_FASHION_4","0.3197693139866774","60","TabM Ⓜ️","4","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:59:20.000Z"
"cat_REG_IMAGE_HNM_FASHION_4","0.2894146144731242","60","CatBoost 😸","4","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:57:02.000Z"
"light_REG_IMAGE_HNM_FASHION_4","0.2811918823922934","60","LightGBM 💡","4","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:55:18.000Z"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_3","0.2926393226912444","60","TabPFN-v2p5 🇩🇪","3","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:53:04.000Z"
"tabpfnv2_REG_IMAGE_HNM_FASHION_3","0.2647376532476765","60","TabPFN-v2 🤯","3","all","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:51:31.000Z"
"tabm_REG_IMAGE_HNM_FASHION_3","0.2804406893592908","60","TabM Ⓜ️","3","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:49:33.000Z"
"cat_REG_IMAGE_HNM_FASHION_3","0.26060635947605193","60","CatBoost 😸","3","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:47:28.000Z"
"light_REG_IMAGE_HNM_FASHION_3","0.25409933024013764","60","LightGBM 💡","3","all","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:45:52.000Z"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","0.2981673166516333","60","TabPFN-v2p5 🇩🇪","2","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:43:39.000Z"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","0.26587925149297664","60","TabPFN-v2 🤯","2","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:42:13.000Z"
"tabm_REG_IMAGE_HNM_FASHION_2","0.28993542788727833","60","TabM Ⓜ️","2","all","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:40:12.000Z"
"cat_REG_IMAGE_HNM_FASHION_2","0.2667720575599598","60","CatBoost 😸","2","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:39:17.000Z"
"light_REG_IMAGE_HNM_FASHION_2","0.265740473345907","60","LightGBM 💡","2","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:36:33.000Z"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","0.2913940289178836","60","TabPFN-v2p5 🇩🇪","1","all","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:35:03.000Z"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","0.27914355295372273","60","TabPFN-v2 🤯","1","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:33:42.000Z"
"tabm_REG_IMAGE_HNM_FASHION_1","0.2729593869943684","60","TabM Ⓜ️","1","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:32:03.000Z"
"cat_REG_IMAGE_HNM_FASHION_1","0.2811428946674869","60","CatBoost 😸","1","all","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:29:35.000Z"
"light_REG_IMAGE_HNM_FASHION_1","0.2676087200805688","60","LightGBM 💡","1","all","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:27:49.000Z"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","0.29058366982845096","60","TabPFN-v2p5 🇩🇪","0","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:27:10.000Z"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","0.2645939635067005","60","TabPFN-v2 🤯","0","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:24:42.000Z"
"tabm_REG_IMAGE_HNM_FASHION_0","0.28014564612564175","60","TabM Ⓜ️","0","all","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:22:17.000Z"
"cat_REG_IMAGE_HNM_FASHION_0","0.27124905439933356","60","CatBoost 😸","0","all","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:19:56.000Z"
"light_REG_IMAGE_HNM_FASHION_0","0.2363051480507233","60","LightGBM 💡","0","all","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:18:42.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.5668655324171538","60","TabPFN-v2p5 🇩🇪","4","all","","n307","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:16:04.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.5571954208814163","60","TabPFN-v2 🤯","4","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:12:06.000Z"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.5663247093920336","60","TabM Ⓜ️","4","all","","n307","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:09:38.000Z"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5269028885393371","60","CatBoost 😸","4","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:07:16.000Z"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.4963024672539989","60","LightGBM 💡","4","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:05:17.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.610824434210115","60","TabPFN-v2p5 🇩🇪","3","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:02:21.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.5802309416561187","60","TabPFN-v2 🤯","3","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:59:57.000Z"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.5943555669012279","60","TabM Ⓜ️","3","all","","n307","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:58:26.000Z"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.5401005122909681","60","CatBoost 😸","3","all","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:56:01.000Z"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.530325897277456","60","LightGBM 💡","3","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:54:14.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6123386436081253","60","TabPFN-v2p5 🇩🇪","2","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:50:24.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.5926661128961307","60","TabPFN-v2 🤯","2","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:48:15.000Z"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6134894014035029","60","TabM Ⓜ️","2","all","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:47:13.000Z"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.5522250736086447","60","CatBoost 😸","2","all","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:42:58.000Z"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.5468921713655595","60","LightGBM 💡","2","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:41:49.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.47621400286777527","60","TabPFN-v2p5 🇩🇪","1","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:39:18.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.467559360633483","60","TabPFN-v2 🤯","1","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:36:45.000Z"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.4757158930459095","60","TabM Ⓜ️","1","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:35:48.000Z"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.43465809903277186","60","CatBoost 😸","1","all","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:32:25.000Z"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.3981600130646623","60","LightGBM 💡","1","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:29:52.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.6029509724353777","60","TabPFN-v2p5 🇩🇪","0","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:28:23.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.5859915013722014","60","TabPFN-v2 🤯","0","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:23:08.000Z"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.5876714844923241","60","TabM Ⓜ️","0","all","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:22:28.000Z"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.5469473970631821","60","CatBoost 😸","0","all","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:21:20.000Z"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.5311657242677008","60","LightGBM 💡","0","all","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:20:35.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6112571000615743","60","TabPFN-v2p5 🇩🇪","4","all","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:20:14.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5953882868367636","60","TabPFN-v2 🤯","4","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:19:48.000Z"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_4","0.537482164598476","60","TabM Ⓜ️","4","all","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:19:01.000Z"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5013847106105818","60","CatBoost 😸","4","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:18:29.000Z"
"light_REG_IMAGE_AMAZON_BEST_SELLER_4","0.47751467697518823","60","LightGBM 💡","4","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:18:06.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6396297131497655","60","TabPFN-v2p5 🇩🇪","3","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:17:36.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_3","0.6094002068842268","60","TabPFN-v2 🤯","3","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:17:08.000Z"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5597906494632976","60","TabM Ⓜ️","3","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:16:28.000Z"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5168107794528977","60","CatBoost 😸","3","all","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:15:53.000Z"
"light_REG_IMAGE_AMAZON_BEST_SELLER_3","0.49167802201141386","60","LightGBM 💡","3","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:15:25.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_2","0.560512977555675","60","TabPFN-v2p5 🇩🇪","2","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:14:49.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_2","0.555969245470934","60","TabPFN-v2 🤯","2","all","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:14:25.000Z"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_2","0.5187868377035587","60","TabM Ⓜ️","2","all","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:13:39.000Z"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_2","0.4968047314097088","60","CatBoost 😸","2","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:13:15.000Z"
"light_REG_IMAGE_AMAZON_BEST_SELLER_2","0.47998414393859734","60","LightGBM 💡","2","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:12:42.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_1","0.6035289072976159","60","TabPFN-v2p5 🇩🇪","1","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:12:01.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_1","0.577329559739646","60","TabPFN-v2 🤯","1","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:11:28.000Z"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5721623202144622","60","TabM Ⓜ️","1","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:10:47.000Z"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_1","0.5133947110551973","60","CatBoost 😸","1","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:10:09.000Z"
"light_REG_IMAGE_AMAZON_BEST_SELLER_1","0.47761806459379497","60","LightGBM 💡","1","all","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:09:25.000Z"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6529861775542685","60","TabPFN-v2p5 🇩🇪","0","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:08:20.000Z"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6237622778046261","60","TabPFN-v2 🤯","0","all","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:08:08.000Z"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_0","0.6143759806731468","60","TabM Ⓜ️","0","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:07:06.000Z"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5627887267611453","60","CatBoost 😸","0","all","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:06:22.000Z"
"light_REG_IMAGE_AMAZON_BEST_SELLER_0","0.5163719028702827","60","LightGBM 💡","0","all","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:05:17.000Z"
"tabpfnv2p5_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.987099393652586","60","TabPFN-v2p5 🇩🇪","4","all","","n305","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:03:26.000Z"
"tabpfnv2_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9825698214689508","60","TabPFN-v2 🤯","4","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:02:46.000Z"
"tabm_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9861904775241372","60","TabM Ⓜ️","4","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:01:11.000Z"
"cat_MUL_IMAGE_ZOOSCAN_ZOOPLANKTON_4","0.9820402068854492","60","CatBoost 😸","4","all","","n306","MUL_IMAGE_ZOOSCAN_ZOOPLANKTON","2026-04-11T10:00:27.000Z"
