"Name","test_score","pca_components","model","fold","multimodal_state","User","Hostname","dataset_name","Created","Runtime"
"tabpfnv2_REG_IMAGE_MKPHOTO_BOTS_0","0.3767921793256704","60","TabPFN-v2 🤯","0","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:27:47.000Z","524"
"tabm_REG_IMAGE_MKPHOTO_BOTS_0","0.3494395599968648","60","TabM Ⓜ️","0","ft","","n305","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:26:27.000Z","457"
"cat_REG_IMAGE_MKPHOTO_BOTS_0","0.3541630148674453","60","CatBoost 😸","0","ft","","n307","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:25:11.000Z","420"
"light_REG_IMAGE_MKPHOTO_BOTS_0","0.31847930091362864","60","LightGBM 💡","0","ft","","n309","REG_IMAGE_MKPHOTO_BOTS","2026-04-11T13:24:31.000Z","428"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_4","0.7366242184445102","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:24:07.000Z","146"
"tabpfnv2_REG_IMAGE_MANGO_MASS_4","0.7723279734428905","60","TabPFN-v2 🤯","4","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:23:48.000Z","148"
"tabm_REG_IMAGE_MANGO_MASS_4","0.7450449879567005","60","TabM Ⓜ️","4","ft","","n307","REG_IMAGE_MANGO_MASS","2026-04-11T13:23:29.000Z","101"
"cat_REG_IMAGE_MANGO_MASS_4","0.7677693038620029","60","CatBoost 😸","4","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:22:54.000Z","119"
"light_REG_IMAGE_MANGO_MASS_4","0.6839700834325475","60","LightGBM 💡","4","ft","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:22:17.000Z","7367"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_3","0.6728584921993521","60","TabPFN-v2p5 🇩🇪","3","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:21:56.000Z","129"
"tabpfnv2_REG_IMAGE_MANGO_MASS_3","0.6806997729738752","60","TabPFN-v2 🤯","3","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:21:34.000Z","135"
"tabm_REG_IMAGE_MANGO_MASS_3","0.6636669801715832","60","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:21:17.000Z","135"
"cat_REG_IMAGE_MANGO_MASS_3","0.675254949516072","60","CatBoost 😸","3","ft","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:57.000Z","141"
"light_REG_IMAGE_MANGO_MASS_3","0.6577232020774224","60","LightGBM 💡","3","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:33.000Z","135"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_2","0.6311343979960006","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:20:21.000Z","89"
"tabpfnv2_REG_IMAGE_MANGO_MASS_2","0.6495127178263745","60","TabPFN-v2 🤯","2","ft","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:19:56.000Z","88"
"tabm_REG_IMAGE_MANGO_MASS_2","0.6552684214970949","60","TabM Ⓜ️","2","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:19:33.000Z","102"
"cat_REG_IMAGE_MANGO_MASS_2","0.6645959130625627","60","CatBoost 😸","2","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:19:02.000Z","119"
"light_REG_IMAGE_MANGO_MASS_2","0.6694216630516427","60","LightGBM 💡","2","ft","","n306","REG_IMAGE_MANGO_MASS","2026-04-11T13:18:37.000Z","100"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_1","0.6804493233294728","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:18:23.000Z","130"
"tabpfnv2_REG_IMAGE_MANGO_MASS_1","0.6725687014935371","60","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:17:56.000Z","133"
"tabm_REG_IMAGE_MANGO_MASS_1","0.6805970929831215","60","TabM Ⓜ️","1","ft","","n307","REG_IMAGE_MANGO_MASS","2026-04-11T13:17:29.000Z","196"
"cat_REG_IMAGE_MANGO_MASS_1","0.5992221077912929","60","CatBoost 😸","1","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:16:51.000Z","158"
"light_REG_IMAGE_MANGO_MASS_1","0.6496806510919533","60","LightGBM 💡","1","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:16:20.000Z","157"
"tabpfnv2p5_REG_IMAGE_MANGO_MASS_0","0.7096484350040082","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","REG_IMAGE_MANGO_MASS","2026-04-11T13:15:40.000Z","155"
"tabpfnv2_REG_IMAGE_MANGO_MASS_0","0.7064707112460811","60","TabPFN-v2 🤯","0","ft","","n307","REG_IMAGE_MANGO_MASS","2026-04-11T13:15:01.000Z","3856"
"tabm_REG_IMAGE_MANGO_MASS_0","0.625173645202439","60","TabM Ⓜ️","0","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:14:37.000Z","113"
"cat_REG_IMAGE_MANGO_MASS_0","0.5718152727355491","60","CatBoost 😸","0","ft","","n307","REG_IMAGE_MANGO_MASS","2026-04-11T13:13:16.000Z","3811"
"light_REG_IMAGE_MANGO_MASS_0","0.5766497413351499","60","LightGBM 💡","0","ft","","n309","REG_IMAGE_MANGO_MASS","2026-04-11T13:12:19.000Z","189"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4971779067474216","60","TabPFN-v2p5 🇩🇪","4","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:09:34.000Z","533"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_4","0.477768744010713","60","TabPFN-v2 🤯","4","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:08:04.000Z","577"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4921608627045754","60","TabM Ⓜ️","4","ft","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:04:02.000Z","4117"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4533632439302129","60","CatBoost 😸","4","ft","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:02:57.000Z","648"
"light_REG_IMAGE_LETTERBOXD_MOVIES_4","0.4429222195347","60","LightGBM 💡","4","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T13:00:33.000Z","559"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5172656240646119","60","TabPFN-v2p5 🇩🇪","3","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:59:46.000Z","690"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_3","0.5025033183766252","60","TabPFN-v2 🤯","3","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:57:06.000Z","652"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_3","0.505495556094016","60","TabM Ⓜ️","3","ft","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:54:58.000Z","476"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_3","0.46372230811660253","60","CatBoost 😸","3","ft","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:53:43.000Z","545"
"light_REG_IMAGE_LETTERBOXD_MOVIES_3","0.4737440347941455","60","LightGBM 💡","3","ft","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:51:11.000Z","518"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_2","0.45160172940473753","60","TabPFN-v2p5 🇩🇪","2","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:49:08.000Z","581"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4320930223651125","60","TabPFN-v2 🤯","2","ft","","n307","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:45:57.000Z","584"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_2","0.4529409667291733","60","TabM Ⓜ️","2","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:45:03.000Z","531"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_2","0.42459817021132706","60","CatBoost 😸","2","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:43:33.000Z","601"
"light_REG_IMAGE_LETTERBOXD_MOVIES_2","0.402594051025982","60","LightGBM 💡","2","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:40:40.000Z","459"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_1","0.44528755623836824","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:39:21.000Z","527"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4228642698290732","60","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:37:53.000Z","547"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_1","0.4418009082091009","60","TabM Ⓜ️","1","ft","","n305","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:34:52.000Z","503"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_1","0.41060036713245873","60","CatBoost 😸","1","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:31:49.000Z","602"
"light_REG_IMAGE_LETTERBOXD_MOVIES_1","0.40538856360899667","60","LightGBM 💡","1","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:31:10.000Z","561"
"tabpfnv2p5_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5185397562785448","60","TabPFN-v2p5 🇩🇪","0","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:29:31.000Z","613"
"tabpfnv2_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5077761414008277","60","TabPFN-v2 🤯","0","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:24:23.000Z","687"
"tabm_REG_IMAGE_LETTERBOXD_MOVIES_0","0.5068783597643254","60","TabM Ⓜ️","0","ft","","n309","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:22:51.000Z","532"
"cat_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4700729839241786","60","CatBoost 😸","0","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:22:31.000Z","612"
"light_REG_IMAGE_LETTERBOXD_MOVIES_0","0.4838142775566181","60","LightGBM 💡","0","ft","","n306","REG_IMAGE_LETTERBOXD_MOVIES","2026-04-11T12:21:16.000Z","594"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","0.9643941521644592","60","TabPFN-v2p5 🇩🇪","4","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:20:59.000Z","192"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_4","0.9264051914215088","60","TabPFN-v2 🤯","4","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:20:27.000Z","229"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.9388256669044496","60","TabM Ⓜ️","4","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:19:48.000Z","174"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.7928094833934703","60","CatBoost 😸","4","ft","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:19:32.000Z","193"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.8499805347079925","60","LightGBM 💡","4","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:18:11.000Z","163"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","0.4071043133735657","60","TabPFN-v2p5 🇩🇪","3","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:17:47.000Z","201"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","0.10426908731460573","60","TabPFN-v2 🤯","3","ft","","n309","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:17:01.000Z","166"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-1.1705200672149658","60","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:48.000Z","181"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-1.4232920674235472","60","CatBoost 😸","3","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:32.000Z","190"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-1.6105035239669387","60","LightGBM 💡","3","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:16:08.000Z","213"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","0.8997371196746826","60","TabPFN-v2p5 🇩🇪","2","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:15:06.000Z","170"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.9121455550193788","60","TabPFN-v2 🤯","2","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:14:25.000Z","166"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","0.8775150775909424","60","TabM Ⓜ️","2","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:13:44.000Z","160"
"cat_REG_IMAGE_KHAADI_CLOTHES_2","0.82587581107016","60","CatBoost 😸","2","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:13:29.000Z","191"
"light_REG_IMAGE_KHAADI_CLOTHES_2","0.7766239998100085","60","LightGBM 💡","2","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:13:06.000Z","158"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_1","0.9667606949806212","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:12:03.000Z","3765"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_1","0.8530949354171753","60","TabPFN-v2 🤯","1","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:11:46.000Z","158"
"tabm_REG_IMAGE_KHAADI_CLOTHES_1","0.5409544706344604","60","TabM Ⓜ️","1","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:11:22.000Z","180"
"cat_REG_IMAGE_KHAADI_CLOTHES_1","0.6779872112670418","60","CatBoost 😸","1","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:10:41.000Z","178"
"light_REG_IMAGE_KHAADI_CLOTHES_1","0.6228114060926956","60","LightGBM 💡","1","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:09:38.000Z","161"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_0","0.4387968182563782","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:09:11.000Z","163"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_0","0.7825631499290466","60","TabPFN-v2 🤯","0","ft","","n305","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:08:11.000Z","169"
"tabm_REG_IMAGE_KHAADI_CLOTHES_0","0.8684239387512207","60","TabM Ⓜ️","0","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:07:33.000Z","138"
"cat_REG_IMAGE_KHAADI_CLOTHES_0","0.8781070106641911","60","CatBoost 😸","0","ft","","n306","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:06:28.000Z","156"
"light_REG_IMAGE_KHAADI_CLOTHES_0","0.905042681434024","60","LightGBM 💡","0","ft","","n307","REG_IMAGE_KHAADI_CLOTHES","2026-04-11T12:05:06.000Z","139"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_4","0.33146162312808547","60","TabPFN-v2p5 🇩🇪","4","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T12:03:20.000Z","492"
"tabpfnv2_REG_IMAGE_HNM_FASHION_4","0.30334222989006243","60","TabPFN-v2 🤯","4","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T12:02:14.000Z","531"
"tabm_REG_IMAGE_HNM_FASHION_4","0.32469989603644167","60","TabM Ⓜ️","4","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:59:51.000Z","419"
"cat_REG_IMAGE_HNM_FASHION_4","0.3039299589999461","60","CatBoost 😸","4","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:58:14.000Z","500"
"light_REG_IMAGE_HNM_FASHION_4","0.3015531663989993","60","LightGBM 💡","4","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:55:30.000Z","417"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_3","0.28743640491816536","60","TabPFN-v2p5 🇩🇪","3","ft","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:54:34.000Z","501"
"tabpfnv2_REG_IMAGE_HNM_FASHION_3","0.26284400154418996","60","TabPFN-v2 🤯","3","ft","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:51:59.000Z","527"
"tabm_REG_IMAGE_HNM_FASHION_3","0.2760941613818033","60","TabM Ⓜ️","3","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:50:45.000Z","442"
"cat_REG_IMAGE_HNM_FASHION_3","0.26176315213212653","60","CatBoost 😸","3","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:48:25.000Z","511"
"light_REG_IMAGE_HNM_FASHION_3","0.2613366276868464","60","LightGBM 💡","3","ft","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:46:35.000Z","4134"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_2","0.27844588812156257","60","TabPFN-v2p5 🇩🇪","2","ft","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:44:44.000Z","488"
"tabpfnv2_REG_IMAGE_HNM_FASHION_2","0.25961135059266294","60","TabPFN-v2 🤯","2","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:42:42.000Z","545"
"tabm_REG_IMAGE_HNM_FASHION_2","0.28681716048497263","60","TabM Ⓜ️","2","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:41:00.000Z","440"
"cat_REG_IMAGE_HNM_FASHION_2","0.2703387504646524","60","CatBoost 😸","2","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:39:43.000Z","460"
"light_REG_IMAGE_HNM_FASHION_2","0.2618671002775381","60","LightGBM 💡","2","ft","","n307","REG_IMAGE_HNM_FASHION","2026-04-11T11:37:46.000Z","410"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_1","0.2669704372352215","60","TabPFN-v2p5 🇩🇪","1","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:35:47.000Z","430"
"tabpfnv2_REG_IMAGE_HNM_FASHION_1","0.2624338030895217","60","TabPFN-v2 🤯","1","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:34:20.000Z","492"
"tabm_REG_IMAGE_HNM_FASHION_1","0.28612584833132626","60","TabM Ⓜ️","1","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:33:32.000Z","356"
"cat_REG_IMAGE_HNM_FASHION_1","0.2646810996134745","60","CatBoost 😸","1","ft","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:31:27.000Z","465"
"light_REG_IMAGE_HNM_FASHION_1","0.2694256843508459","60","LightGBM 💡","1","ft","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:28:41.000Z","349"
"tabpfnv2p5_REG_IMAGE_HNM_FASHION_0","0.28255300203704903","60","TabPFN-v2p5 🇩🇪","0","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:27:19.000Z","499"
"tabpfnv2_REG_IMAGE_HNM_FASHION_0","0.26444197706600736","60","TabPFN-v2 🤯","0","ft","","n305","REG_IMAGE_HNM_FASHION","2026-04-11T11:25:49.000Z","515"
"tabm_REG_IMAGE_HNM_FASHION_0","0.2744221479602089","60","TabM Ⓜ️","0","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:22:59.000Z","425"
"cat_REG_IMAGE_HNM_FASHION_0","0.2563522037973468","60","CatBoost 😸","0","ft","","n309","REG_IMAGE_HNM_FASHION","2026-04-11T11:21:24.000Z","483"
"light_REG_IMAGE_HNM_FASHION_0","0.24971929907384785","60","LightGBM 💡","0","ft","","n306","REG_IMAGE_HNM_FASHION","2026-04-11T11:18:48.000Z","415"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_4","0.6010340556621149","60","TabPFN-v2p5 🇩🇪","4","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:17:07.000Z","686"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_4","0.5953750162979443","60","TabPFN-v2 🤯","4","ft","","n307","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:14:05.000Z","685"
"tabm_REG_IMAGE_AMAZON_PACKAGES_4","0.5918058474655882","60","TabM Ⓜ️","4","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:11:04.000Z","4281"
"cat_REG_IMAGE_AMAZON_PACKAGES_4","0.5700885445303224","60","CatBoost 😸","4","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:08:13.000Z","712"
"light_REG_IMAGE_AMAZON_PACKAGES_4","0.5538913702950174","60","LightGBM 💡","4","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:06:31.000Z","670"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_3","0.6586184676335416","60","TabPFN-v2p5 🇩🇪","3","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:05:05.000Z","711"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_3","0.6385262844141781","60","TabPFN-v2 🤯","3","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T11:01:23.000Z","739"
"tabm_REG_IMAGE_AMAZON_PACKAGES_3","0.6398723357179851","60","TabM Ⓜ️","3","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:59:16.000Z","672"
"cat_REG_IMAGE_AMAZON_PACKAGES_3","0.604951259566049","60","CatBoost 😸","3","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:56:50.000Z","700"
"light_REG_IMAGE_AMAZON_PACKAGES_3","0.601463006219545","60","LightGBM 💡","3","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:54:41.000Z","652"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_2","0.6469492699499704","60","TabPFN-v2p5 🇩🇪","2","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:53:22.000Z","779"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_2","0.6366936939977694","60","TabPFN-v2 🤯","2","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:49:07.000Z","4379"
"tabm_REG_IMAGE_AMAZON_PACKAGES_2","0.6642528001360004","60","TabM Ⓜ️","2","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:48:04.000Z","683"
"cat_REG_IMAGE_AMAZON_PACKAGES_2","0.6344188811174153","60","CatBoost 😸","2","ft","","n307","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:46:39.000Z","717"
"light_REG_IMAGE_AMAZON_PACKAGES_2","0.6355877058105448","60","LightGBM 💡","2","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:42:12.000Z","675"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_1","0.5297138254231603","60","TabPFN-v2p5 🇩🇪","1","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:40:57.000Z","721"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_1","0.5255201242504647","60","TabPFN-v2 🤯","1","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:38:04.000Z","763"
"tabm_REG_IMAGE_AMAZON_PACKAGES_1","0.5238238577683194","60","TabM Ⓜ️","1","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:36:06.000Z","717"
"cat_REG_IMAGE_AMAZON_PACKAGES_1","0.5192519831943816","60","CatBoost 😸","1","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:34:10.000Z","692"
"light_REG_IMAGE_AMAZON_PACKAGES_1","0.5069434588619459","60","LightGBM 💡","1","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:30:53.000Z","669"
"tabpfnv2p5_REG_IMAGE_AMAZON_PACKAGES_0","0.6237235703126971","60","TabPFN-v2p5 🇩🇪","0","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:29:11.000Z","699"
"tabpfnv2_REG_IMAGE_AMAZON_PACKAGES_0","0.6195937488654037","60","TabPFN-v2 🤯","0","ft","","n305","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:23:45.000Z","721"
"tabm_REG_IMAGE_AMAZON_PACKAGES_0","0.616234936273415","60","TabM Ⓜ️","0","ft","","n309","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:22:56.000Z","667"
"cat_REG_IMAGE_AMAZON_PACKAGES_0","0.6041604520608347","60","CatBoost 😸","0","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:22:11.000Z","707"
"light_REG_IMAGE_AMAZON_PACKAGES_0","0.599546406363751","60","LightGBM 💡","0","ft","","n306","REG_IMAGE_AMAZON_PACKAGES","2026-04-11T10:20:56.000Z","684"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6263307640127821","60","TabPFN-v2p5 🇩🇪","4","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:20:31.000Z","188"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6185083558466516","60","TabPFN-v2 🤯","4","ft","","n309","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:19:58.000Z","170"
"tabm_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6019020664641445","60","TabM Ⓜ️","4","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:19:19.000Z","165"
"cat_REG_IMAGE_AMAZON_BEST_SELLER_4","0.6012167602866638","60","CatBoost 😸","4","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:18:50.000Z","160"
"light_REG_IMAGE_AMAZON_BEST_SELLER_4","0.5738568774653319","60","LightGBM 💡","4","ft","","n307","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:18:10.000Z","139"
"tabpfnv2p5_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5793665365837086","60","TabPFN-v2p5 🇩🇪","3","ft","","n306","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:17:56.000Z","181"
"tabpfnv2_REG_IMAGE_AMAZON_BEST_SELLER_3","0.5772538872697611","60","TabPFN-v2 🤯","3","ft","","n305","REG_IMAGE_AMAZON_BEST_SELLER","2026-04-11T10:17:32.000Z","171"
